time,activity,average diameter,1a,1b,2a,2b,3a,3b,5a,5b,9a,9b,4a,4b,north,south,east,west,up,down,northGlobalNorm,southGlobalNorm,eastGlobalNorm,westGlobalNorm,upGlobalNorm,downGlobalNorm,northsouth,eastwest,currentDirection,conductivity,temperature,depth
4204.15,0.998014161,0.691442249,0.783552501,0.736352189,0.595145691,0.782831971,0.579053337,0.551334468,0.666916702,0.717908191,0.780167894,0.721159545,,,0.214125561,0,0,0.141004862,0.782608696,0,0.214125561,0,0,0.09809417,0.060538117,0,0.214125561,-0.09809417,114.6132347,,,
4270.833333333333,0.954713144,0.633898603,0.696435864,0.737300158,0.451448971,0.685482101,0.543482283,0.529277308,0.723443417,0.672012857,0.647810843,0.65229223,,,0.08632287,0,0.128834356,0,0.710144928,0,0.08632287,0,0.070627803,0,0.054932735,0,0.08632287,0.070627803,50.71059314,,,
4337.5,0.001648421,0.533849179,0.414469597,0.635289457,0.402995755,0.84651943,0.443597074,0.412890181,0.67541473,0.505830454,0.512486704,0.488998413,15.04592037,48.34823608,0.105381166,0,0.224948875,0,0.463768116,0,0.105381166,0,0.123318386,0,0.035874439,0,0.105381166,0.123318386,40.51539399,,,
4404.183333333333,0.995001979,0.652562956,0.634560014,0.709484696,0.465695912,0.729819434,0.487524348,0.585859258,0.644798272,0.68854447,0.776792616,0.802550537,,,0.106502242,0,0.319018405,0,0.202898551,0,0.106502242,0,0.174887892,0,0.015695067,0,0.106502242,0.174887892,31.34034309,,,
4470.816666666667,1,0.640306576,0.65618757,0.773909278,0.393327218,0.718532197,0.501773899,0.529856556,0.589417014,0.714479586,0.815533735,0.710048708,,,0.023542601,0,0.323108384,0,0.492753623,0,0.023542601,0,0.177130045,0,0.038116592,0,0.023542601,0.177130045,7.570888901,,,
4537.5,0.998442994,0.659929344,0.687573704,0.74054442,0.435718666,0.748130978,0.594726144,0.535641479,0.656418016,0.715549363,0.783747202,0.701243471,,,0.012331839,0,0.190184049,0,0.528985507,0,0.012331839,0,0.10426009,0,0.040919283,0,0.012331839,0.10426009,6.745579647,,,
4604.166666666667,0.998087682,0.694029026,0.742513388,0.791049131,0.529345999,0.805086455,0.679993482,0.587309069,0.575038583,0.710905493,0.837055449,0.68199321,,,0.106502242,0,0,0.054294976,0.507246377,0,0.106502242,0,0,0.038116592,0.039237668,0,0.106502242,-0.038116592,109.6920212,,,
4670.833333333333,0.998110687,0.701467066,0.820998401,0.746508816,0.645315665,0.854906516,0.627131652,0.56208401,0.562981353,0.706377649,0.755325911,0.733040683,,,0.22029148,0,0,0.059157212,0.115942029,0,0.22029148,0,0,0.041479821,0.00896861,0,0.22029148,-0.041479821,100.6636612,,,
4737.5,0.998002225,0.714772086,0.782340645,0.766645118,0.611603717,0.861295944,0.635136226,0.549110517,0.684654662,0.760477126,0.771146826,0.725310077,,,0.247757848,0,0.055214724,0,0.101449275,0,0.247757848,0,0.030269058,0,0.007847534,0,0.247757848,0.030269058,83.03458151,,,
4804.166666666667,0,0.506332798,0.509805332,0.467193645,0.467974692,0.669486238,0.563920136,0.392199484,0.65941732,0.463068513,0.545757861,0.324504757,24.02557755,44.79204178,0.143497758,0,0.075664622,0,0.492753623,0,0.143497758,0,0.041479821,0,0.038116592,0,0.143497758,0.041479821,73.87740122,,,
4870.833333333333,0,0.148580625,0.042102631,0.259261539,0.100002572,0.406763317,0.125075181,0.05139789,0.206297431,0.205098179,0.052390361,0.03741715,23.14410591,40.41652679,0.06838565,0,0,0.203403566,0.492753623,0,0.06838565,0,0,0.141255605,0.038116592,0,0.06838565,-0.141255605,154.1671234,,,
4937.516666666666,0,0.146609059,0.048462073,0.270608011,0.094081167,0.387739182,0.125265779,0.038226215,0.213416045,0.192717395,0.066076827,0.029497897,23.16774559,40.40795517,0.05044843,0,0,0.179092382,0.463768116,0,0.05044843,0,0,0.124439462,0.035874439,0,0.05044843,-0.124439462,157.9321004,,,
5004.183333333333,0.043570536,0.245681688,0.090925398,0.294663726,0.161879154,0.500244201,0.197936205,0.186301397,0.322692722,0.271558235,0.256092457,0.174523381,22.94414139,43.63759232,0.054932735,0,0,0.211507293,0.652173913,0,0.054932735,0,0,0.146860987,0.05044843,0,0.054932735,-0.146860987,159.491901,,0.976109215,0.659751037
5070.85,0.952042518,0.58171898,0.499822699,0.666692266,0.468384209,0.719422602,0.428058193,0.49705359,0.512765796,0.595046669,0.776722742,0.65322103,,,0.121076233,0,0,0.237439222,0.449275362,0,0.121076233,0,0,0.164798206,0.034753363,0,0.121076233,-0.164798206,143.6955029,,0.969283276,0.597510373
5137.533333333334,0.998025207,0.643940868,0.702288012,0.719628788,0.630498765,0.78285328,0.526554656,0.585812915,0.554439576,0.623558584,0.743770337,0.570003764,,,0.251121076,0,0,0.281199352,0.579710145,0,0.251121076,0,0,0.195067265,0.044843049,0,0.251121076,-0.195067265,127.8395503,,0.972696246,0.506224066
