;time;activity;1a;1b;2a;2b;3a;3b;5a;5b;9a;9b;4a;4b;6a;6b;7a;7b;8a;8b;10a;10b;12a;12b;11a;11b;14a;14b;13a;13b;north;east;up;conductivity;temperature;depth;depth2
1937;2019-03-21 17:59:09;0,716827136;22,52895546;35,55928421;38,44536591;56,9487648;33,00281906;57,36986923;30,66749191;62,44579697;23,63636208;36,97871399;23,0551548;40,33900833;;;;;;;;;;;;;;;;;-0,051;-0,271;0,0595;33,19;6,3;249,46;
1938;2019-03-21 19:05:51;0,734640889;21,82450294;35,01968765;40,63205719;57,31189346;34,22564697;58,36274719;30,86680031;65,14447784;23,90637779;37,43387222;22,13284874;40,63557816;;;;;;;;;;;;;;;;;0,006;-0,287;0,054;33,09;6,08;249,12;
1939;2019-03-21 20:12:30;0,743990507;21,9447155;35,13439941;39,15618134;58,401371;33,28560638;59,86530685;29,11823845;64,58262634;23,67090416;37,66379166;22,49822044;39,75435257;;;;;;;;;;;;;;;;;0,0815;-0,2835;0,045;33,22;6,03;249,05;
1940;2019-03-21 21:19:10;0,627056638;20,70336342;32,28697205;37,40239334;55,00104141;30,42042732;56,79449844;30,30113411;61,37480164;24,05120659;36,65248108;21,92950058;39,89057922;;;;;;;;;;;;;;;;;0,117;-0,25;0,045;33,27;6,08;249,26;
1941;2019-03-21 22:25:50;0,494139968;21,32577705;33,02955246;34,72002029;47,91833115;35,73051453;55,47781372;29,12662697;63,87436295;24,02885818;36,76294327;21,30132484;40,95186234;;;;;;;;;;;;;;;;;0,107;-0,248;0,044;33,26;6,08;249,67;
1942;2019-03-21 23:32:30;0,744874122;21,96309853;32,55875778;41,35005951;59,7985878;34,43766403;59,55801773;33,98299789;67,20948029;24,21092606;37,39679718;22,20222664;40,37392426;;;;;;;;;;;;;;;;;-0,005;-0,199;0,042;33,3;5,94;250,69;
1943;2019-03-22 00:39:10;0,470141911;22,26984978;33,85020447;41,32548523;60,19746399;35,29932404;58,81308365;32,60440063;66,01415253;24,00599098;36,50880051;22,26522827;40,99697495;;;;;;;;;;;;;;;;;-0,112;-0,098;0,038;33,27;6,02;251,03;
1944;2019-03-22 01:45:50;0;22,18735123;30,80506134;35,79180908;54,97293472;28,14776802;45,36013412;32,95088959;52,81404495;28,5264225;35,68554306;24,09695435;40,75733185;;;;;;;;;;;;;;;;;-0,122;-0,103;0,038;33,46;6,11;251,13;
1945;2019-03-22 02:52:31;0;20,32714844;31,18479156;33,49006271;57,26651382;26,98517418;50,19946671;32,30516434;54,85511398;25,79743767;35,81563568;22,10783577;40,3567276;;;;;;;;;;;;;;;;;-0,1545;-0,126;0,048;33,42;6,07;250,97;
1946;2019-03-22 03:59:10;0,003099347;19,59924507;30,77839279;31,70710564;59,55484772;27,65874672;51,40856552;32,14480591;55,54298782;24,34718323;35,45823288;22,34286499;39,89437866;;;;;;;;;;;;;;;;;-0,092;-0,097;0,039;33,37;6,03;250,58;
1947;2019-03-22 05:05:50;0;20,44524956;30,48059654;34,77656174;56,71026611;30,07377052;47,5055809;32,19070435;52,84267044;26,11065483;34,38531876;23,50164413;39,91444397;;;;;;;;;;;;;;;;;-0,003;-0,084;0,034;33,34;6,04;250,07;
1948;2019-03-22 06:12:31;0,00340505;20,43686485;31,19857025;33,96728516;57,16616821;28,72641945;51,7452507;32,95860291;55,31362915;24,04442406;33,52032852;22,88239861;40,80561447;;;;;;;;;;;;;;;;;0,075;-0,121;0,04;33,26;6,01;249,6;
1949;2019-03-22 07:19:12;0;20,35714531;30,51814461;32,17649078;56,90706635;28,92436028;50,69828415;32,57888412;54,69919968;23,64328194;33,79130936;22,25097466;40,86401367;;;;;;;;;;;;;;;;;0,051;-0,127;0,038;32,97;6,02;249,24;
1950;2019-03-22 08:25:51;0;21,21784401;30,81965256;32,43958282;58,13966751;27,27223396;51,38346481;32,50049591;54,71615219;24,38578224;35,37600327;22,01034737;40,11972427;;;;;;;;;;;;;;;;;0,068;-0,117;0,03;32,91;6,02;249,11;
1951;2019-03-22 09:32:31;0;21,80273819;30,60730171;33,01066971;59,58163071;28,66997719;52,16465759;33,62196732;55,935009;24,18758202;34,90696716;22,42183495;40,09689713;;;;;;;;;;;;;;;;;-0,047;-0,036;0,035;32,89;6,03;249,65;
1952;2019-03-22 10:39:11;0;22,45550346;31,01898384;41,08805084;57,97105789;28,72522926;44,62854004;32,95285797;54,64587021;29,36324883;38,01992798;24,85140419;42,45069504;;;;;;;;;;;;;;;;;-0,329;0,033;0,055;33,24;6,31;250,18;
1953;2019-03-22 11:45:52;0;20,94167137;31,02041817;40,92553329;59,45872879;29,0248642;45,95092773;31,89603043;55,16016388;29,77474785;38,86371994;25,04790497;42,69386673;;;;;;;;;;;;;;;;;-0,327;0,0125;0,066;33,61;6,64;250,7;
1954;2019-03-22 12:52:32;0,006925648;19,91915321;30,83507729;33,28681946;58,87421036;31,40088654;48,29486847;32,65894318;57,59168243;28,42206383;38,79384995;22,73027611;41,14701462;;;;;;;;;;;;;;;;;-0,349;-0,045;0,069;33,63;6,64;251,1;
1955;2019-03-22 13:59:12;0,024254919;20,71288109;31,40003014;31,60990334;59,43360138;31,49289322;56,72156143;35,01599884;58,65480423;25,31435966;37,97960281;22,32775879;40,27396393;;;;;;;;;;;;;;;;;-0,265;-0,182;0,067;33,83;6,65;251,28;
1956;2019-03-22 15:05:51;0,25408142;20,19977379;31,73106766;36,56649399;56,27267075;31,32881927;57,88603973;31,7221756;69,51070404;24,29009056;38,47491837;21,81066704;40,33155823;;;;;;;;;;;;;;;;;-0,103;-0,256;0,057;33,77;6,66;251,17;
1957;2019-03-22 16:12:31;0,613239391;19,59838295;32,63534164;40,13460541;57,19976807;33,93906021;57,08700943;33,61392593;74,2463913;23,71284676;38,67506027;21,48450851;41,50963211;;;;;;;;;;;;;;;;;-0,015;-0,301;0,053;33,63;6,66;250,82;
1958;2019-03-22 17:19:12;0,935108229;22,75726509;37,4543457;42,14413071;57,68017197;35,57426071;55,30936813;33,44083405;69,82137299;25,45848083;39,26478195;22,9063549;42,54434586;;;;;;;;;;;;;;;;;0,177;-0,394;0,045;33,78;6,65;250,3;
1959;2019-03-22 18:25:52;0,967657665;23,0715847;39,22006226;42,81047058;56,79668427;33,60779572;56,58266449;34,32614136;69,77336121;27,64711189;40,07358551;22,5019474;44,22815704;;;;;;;;;;;;;;;;;0,1275;-0,3575;0,049;34,12;6,66;249,77;
1960;2019-03-22 19:32:32;0,990366693;24,75790977;38,49852753;44,6587677;57,5923233;35,27984619;58,18980408;35,38682938;71,22633362;30,78215981;45,19256973;;;;;;;;;;;;;;;;;;;-0,061;-0,33;0,056;34,13;6,64;249,09;
1961;2019-03-22 20:39:13;0,990118822;25,34596825;40,50572586;47,15632248;58,82191086;36,44259644;58,52648544;36,44208527;73,02066803;38,74882126;47,45103455;;;;;;;;;;;;;;;;;;;-0,127;-0,301;0,058;34,15;6,66;249,12;
1962;2019-03-22 21:45:54;0,989151905;27,21097183;41,33977127;47,57124329;58,73981476;32,41879272;59,68711472;36,92400742;75,60357666;38,02249527;51,35073853;;;;;;;;;;;;;;;;;;;-0,077;-0,2955;0,056;34,17;6,7;249,41;
1963;2019-03-22 22:52:32;0,996438769;25,65620422;40,14958572;45,84792709;60,9863205;33,92237091;60,09532928;35,37006378;75,33365631;40,19213867;53,56218338;;;;;;;;;;;;;;;;;;;0,036;-0,294;0,044;34,15;6,72;249,9;
1964;2019-03-22 23:59:13;0,985701244;27,2223568;40,77407455;47,25414276;60,58968353;37,44508743;56,34590149;36,16427231;69,89849854;39,66902161;52,74171829;;;;;;;;;;;;;;;;;;;0,139;-0,344;0,042;34,16;6,7;250,44;
1965;2019-03-23 01:05:53;0,998364019;26,38960075;41,34799576;45,49433136;59,18759155;35,08213043;58,04476166;38,2517395;70,75321198;40,8184967;55,21592331;;;;;;;;;;;;;;;;;;;0,2275;-0,45;0,047;34,19;6,7;250,92;
1966;2019-03-23 02:12:33;1;24,29074287;38,04881668;50,51976395;60,10842896;38,20029831;58,03576279;35,14682388;69,65894318;40,11923218;55,3486824;;;;;;;;;;;;;;;;;;;0,251;-0,4705;0,0475;34,22;6,72;251,2;
1967;2019-03-23 03:19:13;1;23,89275169;42,85119247;53,69062424;62,11918259;41,50841904;63,31196213;37,64233017;78,85023499;41,18465424;56,8297081;;;;;;;;;;;;;;;;;;;0,288;-0,415;0,04;34,08;6,73;251,22;
1968;2019-03-23 04:25:53;0,996864111;24,69991493;38,65420151;47,78024292;60,94131851;40,76728058;59,73944473;37,4691124;75,23735046;41,46577072;56,32574844;;;;;;;;;;;;;;;;;;;0,44;-0,369;0,015;33,68;6,72;250,99;
1969;2019-03-23 05:32:33;0,998391561;25,84401321;39,58660889;49,69064331;64,02636719;37,91550446;58,63512802;36,65380859;75,83377838;40,16898346;53,63835526;;;;;;;;;;;;;;;;;;;0,22;-0,395;0,046;34,07;6,58;250,04;
1970;2019-03-23 06:39:13;0,996592774;26,10713768;40,23588943;49,9013443;61,55027008;35,62925339;57,19451141;35,8436203;71,51881409;39,70220184;56,56059265;;;;;;;;;;;;;;;;;;;0,088;-0,461;0,052;33,64;6,25;249,57;
1971;2019-03-23 07:45:54;1;25,29580116;38,95231247;47,0594635;59,07026291;38,69226456;56,42776108;36,78917694;72,99771118;41,2252655;56,24870682;;;;;;;;;;;;;;;;;;;0,072;-0,42;0,052;33,37;6,08;249,28;
1972;2019-03-23 08:52:34;0,997999164;25,25353622;40,52933884;45,66969299;60,1093483;35,94695282;57,59747696;36,15930939;72,34706879;41,85559464;55,21828842;;;;;;;;;;;;;;;;;;;0,068;-0,3805;0,049;33,09;6;249,24;
1973;2019-03-23 09:59:14;0,998224028;25,34337616;40,22306824;46,11196518;60,61018372;36,33432388;57,41603851;35,67352295;74,57904816;41,07181931;54,27612305;;;;;;;;;;;;;;;;;;;0,0315;-0,242;0,043;33,31;6,03;249,46;
1974;2019-03-23 11:05:54;0,888584753;24,57420349;39,64230728;48,75626373;62,30458069;36,87726593;60,08758926;38,51178741;74,68812561;32,7637291;49,25288773;;;;;;;;;;;;;;;;;;;-0,008;-0,287;0,047;33,19;6,07;249,89;
1975;2019-03-23 12:12:34;0,998242657;25,85651016;40,23425674;48,08411789;59,67982864;37,12472534;58,42470551;35,45544052;74,51221466;40,63059998;55,56912613;;;;;;;;;;;;;;;;;;;-0,025;-0,368;0,055;33,31;6,03;250,42;
1976;2019-03-23 13:19:14;0,996627459;25,84901237;39,83421707;48,83350754;60,4707756;37,35940933;57,27314377;37,31788635;75,68903351;42,8706665;58,45822525;;;;;;;;;;;;;;;;;;;0,02;-0,346;0,048;33,1;5,84;250,93;
1977;2019-03-23 14:25:54;0,998412406;27,13349724;41,09695816;47,6749115;61,07308578;40,51825714;57,81283569;36,5617218;74,60587311;42,46891022;55,50291443;;;;;;;;;;;;;;;;;;;0,241;-0,239;0,017;33,14;5,86;251,28;
1978;2019-03-23 15:32:35;0,997848725;26,22779655;39,95747757;48,73264313;61,17192459;38,15549469;59,98991013;37,52005005;71,69577789;41,4666748;58,07234192;;;;;;;;;;;;;;;;;;;0,0235;-0,341;0,047;33,18;5,9;251,22;
1979;2019-03-23 16:39:14;1;23,87690163;39,69649124;46,91030121;58,57284546;40,8476944;57,72447205;41,19944;73,66266632;42,86740494;58,8562355;;;;;;;;;;;;;;;;;;;0,096;-0,345;0,046;32,86;5,88;250,84;
1980;2019-03-23 17:45:55;0,994598973;26,12654877;39,18983459;49,86597061;63,2988739;41,71038818;62,38798904;35,75984955;76,14823151;42,35740662;57,41301346;;;;;;;;;;;;;;;;;;;0,32;-0,288;0,014;32,63;5,85;250,33;
1981;2019-03-23 18:52:35;0,998523316;27,15987587;40,49964142;49,32464981;63,23270798;36,32884979;57,68548203;37,02919006;72,42995453;42,18887329;58,02731705;;;;;;;;;;;;;;;;;;;-0,0035;-0,4505;0,054;32,64;5,79;249,84;
1982;2019-03-23 19:59:14;0,99646451;25,90359306;40,29931259;46,73141479;58,56933594;39,92510605;36,23424911;29,81490135;67,27568817;34,48558807;44,54127884;;;;;;;;;;;;;;;;;;;-0,07;-0,498;0,065;32,32;5,61;249,46;
1983;2019-03-23 21:05:54;0,003851333;24,61393929;33,4585762;33,94307327;55,09447861;27,20623779;40,70984268;31,54106331;54,87791061;27,77936745;37,79253769;20,90025902;40,62255096;;;;;;;;;;;;;;;;;0,053;-0,473;0,055;32,37;5,66;249,31;
1984;2019-03-23 22:12:35;0;22,2569809;32,83858109;29,92793083;52,22957611;24,26654243;40,69776535;29,35003853;54,63026047;23,66695595;37,61405563;22,78820992;40,92404556;;;;;;;;;;;;;;;;;0,061;-0,499;0,061;32,47;5,8;249,42;
1985;2019-03-23 23:19:15;0,012223528;21,65459824;36,36202621;30,73409081;54,15457916;25,81064415;46,75102615;31,96236038;59,81125259;28,73206139;44,2349968;26,94147491;43,48019409;;;;;;;;;;;;;;;;;0,01;-0,566;0,0675;32,49;5,82;249,76;
1986;2019-03-24 00:25:55;0,605014156;24,64823532;38,87117386;32,42773438;55,10044098;28,89055824;46,49115372;32,47969818;63,26352692;33,25415802;46,04381943;;;;;;;;;;;;;;;;;;;-0,013;-0,59;0,062;32,59;5,99;250,25;
1987;2019-03-24 01:32:31;0,722174327;25,80926895;41,00796127;33,78947449;55,07185364;31,07858086;49,59315491;34,16291046;67,40868378;35,86907959;47,66394424;;;;;;;;;;;;;;;;;;;0,043;-0,477;0,055;32,52;5,86;251,14;
1988;2019-03-24 02:39:12;0,988556711;26,79168129;39,54000473;35,27814865;57,46041489;33,90740967;53,32400894;34,8898735;72,58008575;40,8248291;49,32503128;;;;;;;;;;;;;;;;;;;-0,088;-0,398;0,057;32,52;5,68;251,31;
1989;2019-03-24 03:45:52;0,988272938;25,04231834;38,97196198;40,41706085;58,39054489;35,77210617;55,63312149;36,3703804;70,84351349;43,17493057;56,2655983;;;;;;;;;;;;;;;;;;;-0,059;-0,364;0,046;32,3;5,52;251,25;
1990;2019-03-24 04:52:32;1;28,47574806;39,21047592;44,63220978;59,02939224;36,68974686;58,81630325;38,42797852;74,69828033;43,4828949;58,60928726;;;;;;;;;;;;;;;;;;;-0,0655;-0,2185;0,047;32,74;5,57;250,94;
1991;2019-03-24 05:59:13;0,989149806;26,20900726;38,875103;45,8875885;60,4737587;33,71603394;60,24366379;38,61981964;75,37837982;42,53095245;56,16106033;;;;;;;;;;;;;;;;;;;-0,0505;-0,206;0,04;32,98;5,74;250,46;
1992;2019-03-24 07:05:52;0,998206681;27,62364006;39,57671738;45,87199402;59,78546143;35,04476547;58,59487534;37,83354568;74,36558533;40,88673401;55,26415634;;;;;;;;;;;;;;;;;;;0,005;-0,189;0,034;33,07;5,83;249,97;
1993;2019-03-24 08:12:32;1;27,45140839;38,78363419;43,59595108;58,54409409;36,44324875;58,48744583;36,0398407;73,15492249;42,91578293;54,82177353;;;;;;;;;;;;;;;;;;;0,053;-0,1935;0,034;32,85;5,84;249,54;
1994;2019-03-24 09:19:12;0,992063232;27,07192421;40,53778458;46,48503876;58,523983;35,61901093;59,16316223;35,17702484;73,12705994;44,44272995;53,37963104;;;;;;;;;;;;;;;;;;;0,087;-0,2025;0,03;32,93;5,88;249,31;
1995;2019-03-24 10:25:52;0,998332667;27,02690125;39,79217148;47,0136261;58,97303009;35,45668411;59,69667435;37,90827942;75,84295654;42,64358521;52,44720459;;;;;;;;;;;;;;;;;;;0,058;-0,196;0,032;32,84;5,92;249,32;
1996;2019-03-24 11:32:32;0,990271172;27,76722527;40,83585739;46,20144653;58,24404907;33,76263428;59,39344025;37,81285477;78,72235107;42,34378052;54,27038956;;;;;;;;;;;;;;;;;;;0,04;-0,16;0,035;33,07;5,99;249,95;
1997;2019-03-24 12:39:13;0,988534416;27,10126305;40,60705185;45,67792892;60,70798111;35,05984497;58,92659378;36,60234833;75,01769257;43,85404205;52,65987015;;;;;;;;;;;;;;;;;;;0,079;-0,117;0,033;32,94;6;250,42;
1998;2019-03-24 13:45:53;0,987752188;28,09060097;39,66159058;42,5909462;60,04374313;34,1672821;60,23670197;33,82009506;75,44096375;43,86249542;54,55550766;;;;;;;;;;;;;;;;;;;0,1445;-0,067;0,019;32,78;5,99;250,82;
1999;2019-03-24 14:52:32;0,985720135;30,10171318;38,80440903;43,10303497;60,33058548;32,82701874;60,04700089;34,48786163;71,4343338;42,8569603;51,49522018;;;;;;;;;;;;;;;;;;;0,174;-0,08;0,016;33,18;5,98;251,05;
2000;2019-03-24 15:59:14;0,989071786;27,76409912;40,50077438;47,59907532;62,77726364;37,58718109;61,7325592;34,39149475;71,63358307;47,2229538;55,60249329;;;;;;;;;;;;;;;;;;;0,206;-0,122;0,013;33,29;5,97;251,07;
2001;2019-03-24 17:05:53;0,998394855;26,05324745;35,75065994;48,85704803;64,75187683;38,06242752;62,88721085;34,54360962;70,8658371;45,92780685;53,82810593;;;;;;;;;;;;;;;;;;;0,164;-0,142;0,021;33,21;5,92;250,83;
2002;2019-03-24 18:12:34;0,998059042;29,50464439;39,49742508;44,10317993;64,34171295;38,83896255;59,89455032;36,26294708;74,81533813;43,1462822;51,76925278;;;;;;;;;;;;;;;;;;;0,108;-0,177;0,041;33,15;5,88;250,43;
2003;2019-03-24 19:19:14;0,988724774;26,88374329;36,49873734;36,28335953;68,37308502;39,42118454;59,45263672;34,10580063;73,70812225;43,90583801;56,24967575;;;;;;;;;;;;;;;;;;;0,082;-0,176;0,043;33,16;5,88;249,96;
2004;2019-03-24 20:25:53;0,989055673;28,20752525;37,29257584;41,89449692;62,66061401;37,29608917;60,60230637;34,25046539;71,94182587;44,50246429;55,57791901;;;;;;;;;;;;;;;;;;;0,118;-0,132;0,034;33,2;5,88;249,54;
2005;2019-03-24 21:32:34;0,984916397;28,31732368;40,20664597;35,99171829;64,22596741;37,64239502;59,94815445;33,56372452;72,6478653;45,39043808;59,15125275;;;;;;;;;;;;;;;;;;;0,106;-0,124;0,035;33,13;5,87;249,18;
2006;2019-03-24 22:39:14;0,987582234;29,21108055;41,55242538;34,92614365;62,99413681;38,16354752;59,37139893;34,77984619;74,00684357;44,35919952;57,19195938;;;;;;;;;;;;;;;;;;;0,097;-0,121;0,035;33,12;5,86;249,34;
2007;2019-03-24 23:45:53;0,985192609;24,48450089;35,72956467;35,69515228;57,37378311;35,74219513;61,04302597;33,56990433;73,56667328;38,32449341;44,16614532;;;;;;;;;;;;;;;;;;;0,0445;-0,122;0,035;33,13;5,85;249,69;
2008;2019-03-25 00:52:34;0,158741696;26,7299118;41,15017319;34,43131256;59,03380966;32,32991791;55,0720253;37,24812698;70,60659027;34,55304718;46,52169418;24,3444767;49,18935776;;;;;;;;;;;;;;;;;0,0145;-0,1065;0,037;33,12;5,86;250,15;
2009;2019-03-25 01:59:15;0;27,95867538;35,51314545;40,55715179;57,27485275;32,63020325;49,47267151;35,82382202;59,97979355;32,90671539;41,67110062;21,95130157;40,34607315;;;;;;;;;;;;;;;;;-0,012;-0,063;0,037;33,07;5,87;250,6;
2010;2019-03-25 03:05:55;0;25,67843437;32,85369873;35,2015686;51,4726181;29,44709015;47,24734116;32,37359619;58,14228821;33,54221344;42,24188614;22,99867439;39,98508835;;;;;;;;;;;;;;;;;-0,042;-0,019;0,04;33,25;6,03;250,92;
2011;2019-03-25 05:19:14;0;24,51527023;35,70411301;28,67148781;51,50300598;28,41533661;50,40069962;31,68206978;60,38575745;29,30616951;42,135746;22,54432106;40,74406433;;;;;;;;;;;;;;;;;-0,023;-0,144;0,044;33,34;6,17;250,9;
2012;2019-03-25 09:45:56;0,003565128;24,74187279;31,72958183;36,35653687;53,8392601;31,36862755;47,19734192;34,82457352;56,66359329;30,55352974;37,71173477;24,15794945;41,35839081;;;;;;;;;;;;;;;;;-0,035;0,092;0,028;33,72;6,49;249,35;
2013;2019-03-25 11:59:15;0;21,14215279;33,61452103;30,15366936;53,6297226;27,90736008;50,12427139;33,13628006;60,44577026;29,28303146;41,4643631;22,1203804;41,0070076;;;;;;;;;;;;;;;;;-0,034;0,1305;0,035;33,75;6,48;249,72;
2014;2019-03-25 13:05:55;0,001942616;24,02243233;35,49409103;30,56144524;53,04299545;26,70635414;47,17660141;35,28242493;59,4777565;28,55716896;40,82595444;21,49012184;40,90123749;;;;;;;;;;;;;;;;;-0,072;0,098;0,034;33,72;6,47;250,11;
2015;2019-03-26 04:39:17;0;25,38841629;33,76842117;39,07052994;56,10446548;29,11702156;46,42577362;34,95798492;60,04321671;34,82749176;41,48678589;22,06985283;41,91352463;;;;;;;;;;;;;;;;;-0,0745;0,035;0,03;33,91;6,67;250,79;
2016;2019-03-26 05:45:57;0;25,47310829;34,85891342;35,69454193;56,32112503;28,25821877;47,17459488;34,60325623;59,10798264;32,32904053;41,42722702;21,29088211;40,85861588;;;;;;;;;;;;;;;;;-0,113;0,059;0,032;33,99;6,66;250,63;
2017;2019-03-26 06:52:37;0;25,82782364;36,04349136;35,45296478;57,99503326;28,52311134;49,39201736;33,46841812;60,06619644;30,26272583;41,4568367;20,73687935;39,78211975;;;;;;;;;;;;;;;;;-0,15;0,091;0,038;34,13;6,66;250,33;
2018;2019-03-26 07:59:17;0;25,08119583;32,79681396;38,50837326;56,34119415;30,90057945;47,82222366;35,41950226;56,79350662;31,68524551;40,37491608;25,05360985;42,83100128;;;;;;;;;;;;;;;;;-0,132;0,0675;0,044;34,17;6,66;249,99;
2019;2019-03-27 01:45:59;0,959496043;24,67830086;39,47299194;36,43494415;55,62203598;36,62714767;54,93521881;37,01046371;71,63413239;41,92251587;56,7437706;;;;;;;;;;;;;;;;;;;0,1055;-0,457;0,046;33,98;6,58;250,19;
2020;2019-03-27 12:52:40;0,998037671;27,79485321;40,6123085;42,57157898;59,39606857;37,88092422;60,23971558;35,29733276;76,57150269;45,84043884;61,39974594;;;;;;;;;;;;;;;;;;;0,169;-0,11;0,02;33,35;6,04;249,73;
2021;2019-03-27 13:59:21;0,993519561;28,80685234;40,2527504;34,08397293;55,13806915;35,21055603;60,73643112;35,05958557;76,53423309;42,25550461;53,63435364;;;;;;;;;;;;;;;;;;;0,09;-0,091;0,022;33,33;6,04;249,93;
2022;2019-03-27 15:06:01;0;28,0963459;36,35499573;45,86376953;60,77067184;35,99774933;53,17132568;39,85306549;64,34472656;35,44899368;44,32761002;21,33891106;41,81220245;;;;;;;;;;;;;;;;;0,0885;-0,012;0,02;33,22;6;250,18;
2023;2019-03-27 16:12:41;0;21,34453964;31,02574348;31,45050621;48,01375961;21,16437721;39,35502243;28,63689804;51,12549973;27,54992485;37,16962433;23,31398582;40,32205582;;;;;;;;;;;;;;;;;0,1095;-0,077;0,019;33,23;6,04;250,43;
2024;2019-03-27 17:19:21;0,002637832;20,20352554;31,14227486;28,5374527;48,66557693;21,16341591;39,3371315;29,02929306;50,38227463;27,01591873;38,30125046;23,18216324;41,54500961;;;;;;;;;;;;;;;;;-0,029;-0,068;0,038;33,15;5,99;250,6;
2025;2019-03-27 18:26:01;0;20,31495094;31,88934135;28,14381218;48,17118454;22,39390373;39,75969315;28,81178856;50,25046921;24,42324638;37,60348129;22,92919159;40,98082733;;;;;;;;;;;;;;;;;-0,048;-0,0895;0,044;33,25;6,07;250,65;
2026;2019-03-27 19:32:41;0;21,14131355;32,8951683;28,62256622;48,81565475;22,66853905;41,33699417;30,1238308;51,34637833;25,95193863;38,18823624;23,36756706;41,33628082;;;;;;;;;;;;;;;;;0,1225;-0,138;0,034;33,18;6,08;250,41;
2027;2019-03-27 20:39:21;0,0323679;23,84023476;38,94218826;31,13184357;52,76792526;25,97701836;47,23261261;31,50388908;55,41540146;27,65871811;39,51961136;24,73988914;42,45519638;;;;;;;;;;;;;;;;;0,212;-0,187;0,029;33,24;6,03;250,18;
2028;2019-03-27 21:46:01;0,875468306;26,74442863;40,76493835;41,70672226;59,18011093;35,62965012;58,04088211;38,4557724;74,61493683;44,47103119;54,27772522;;;;;;;;;;;;;;;;;;;0,243;-0,145;0,022;33,15;5,95;249,96;
2029;2019-03-27 22:52:41;1;29,05683708;38,74578094;46,76559448;59,01980209;35,1873703;59,66249466;34,99613953;73,72686005;47,09160614;57,21856308;;;;;;;;;;;;;;;;;;;0,324;-0,165;0,006;33,27;5,95;249,79;
2030;2019-03-27 23:59:22;0,998207992;28,91377449;40,42446518;46,41025543;61,25334549;36,93759918;61,38470459;35,12650299;77,15898895;45,5925827;57,69153214;;;;;;;;;;;;;;;;;;;0,252;-0,184;0,0235;33,34;6,01;249,72;
2031;2019-03-28 01:06:03;1;30,17601585;39,88264847;43,78540039;60,98318481;35,55249023;57,91304398;34,5265274;74,36985016;43,27984619;56,26503372;;;;;;;;;;;;;;;;;;;0,244;-0,122;0,014;33,13;5,95;249,78;
2032;2019-03-28 02:12:42;1;30,17381096;40,74592209;42,25604248;62,5843544;36,01921844;60,19337845;35,13791656;76,19392395;44,75123978;55,10432816;;;;;;;;;;;;;;;;;;;0,167;-0,165;0,024;32,99;5,81;249,93;
2033;2019-03-28 03:19:22;0,998469035;30,1508255;38,8595314;43,42515564;58,54175949;36,49815369;59,24478912;37,17545319;77,92804718;45,1883812;57,01378632;;;;;;;;;;;;;;;;;;;0,146;-0,2505;0,035;32,74;5,67;250,14;
2034;2019-03-28 04:26:02;1;30,50333977;40,37833405;45,63851166;61,36753082;41,57925797;60,21620178;35,05222702;79,01180267;47,39752197;57,83841324;;;;;;;;;;;;;;;;;;;0,144;-0,254;0,037;32,72;5,58;250,38;
2035;2019-03-28 05:32:42;0,998290705;30,26375961;42,90578461;50,38059235;59,26321793;38,10596466;60,98151779;35,83367157;79,73566437;45,02738953;56,01366043;;;;;;;;;;;;;;;;;;;0,102;-0,2715;0,044;32,73;5,55;250,67;
2036;2019-03-28 06:39:23;0,998525537;29,98435593;42,94674301;45,48364639;59,06938553;39,47144699;59,18371201;39,11532211;80,68495941;44,6573143;56,81281662;;;;;;;;;;;;;;;;;;;0,141;-0,313;0,041;32,79;5,59;250,65;
2037;2019-03-28 07:46:02;0,998122821;30,65879822;41,99110413;46,92230225;57,7947197;40,30303955;60,06121063;36,11366272;77,95450592;44,38305664;59,47830582;;;;;;;;;;;;;;;;;;;0,0815;-0,294;0,036;32,84;5,65;250,53;
2038;2019-03-28 08:52:43;0,998311245;27,60938072;42,4718132;47,49320984;58,01189041;35,94054794;60,38146591;41,02942657;79,46708679;44,65218735;59,70455551;;;;;;;;;;;;;;;;;;;0,02;-0,27;0,044;32,97;5,82;250,35;
2039;2019-03-28 09:59:22;0,998300671;27,72902107;44,55168533;49,29270172;62,42707825;39,31095123;59,80083084;44,87682724;80,28116608;48,20658493;57,87880707;;;;;;;;;;;;;;;;;;;0,105;-0,324;0,042;32,99;5,83;250,15;
2040;2019-03-28 11:06:03;0,998130932;29,63124084;43,51153183;45,72076416;60,80234528;39,67654037;59,38493347;41,12332916;80,4275589;44,0825386;57,41370392;;;;;;;;;;;;;;;;;;;0,135;-0,334;0,041;32,74;5,82;249,95;
2041;2019-03-28 12:12:43;0,998499397;30,2662487;44,51555252;45,24156952;61,2045784;44,68454742;60,0363884;35,07801437;75,70288086;46,64657211;61,8585701;;;;;;;;;;;;;;;;;;;0,201;-0,304;0,033;32,78;5,84;249,83;
2042;2019-03-28 13:19:23;0,998255709;30,40289497;43,36380005;46,36642456;63,06375504;43,48738098;64,00167847;35,95813751;76,98495483;44,65105438;59,28243637;;;;;;;;;;;;;;;;;;;0,254;-0,306;0,021;32,84;5,84;249,8;
2043;2019-03-28 14:26:03;1;30,20762444;43,21373367;48,4911232;62,87924194;41,77483368;58,34444046;34,96527863;77,67861176;37,99707413;54,95761108;;;;;;;;;;;;;;;;;;;0,2;-0,285;0,029;32,82;5,81;249,86;
