;time;activity;average diameter;1a;1b;2a;2b;3a;3b;5a;5b;9a;9b;4a;4b;6a;6b;7a;7b;8a;8b;10a;10b;12a;12b;11a;11b;14a;14b;13a;13b;north;south;east;west;up;down;northGlobalNorm;southGlobalNorm;eastGlobalNorm;westGlobalNorm;upGlobalNorm;downGlobalNorm;northsouth;eastwest;currentDirection;conductivity;temperature;depth;depth2
792;2019-01-22 21:51:17;0;0,323967111;0,411515286;0,403981736;0,152820159;0,554482712;0,255095928;0,254537787;0,362571126;0,386325641;0,266440996;0,19189974;24,00468826;42,29016495;;;;;;;;;;;;;;;;;0;0,29981378;0,126789366;0;0,550724638;0;0;0,18161435;0,069506726;0;0,042600897;0;-0,18161435;0,069506726;-69,05734945;0,610098466;0,638225256;0,77593361;
793;2019-01-22 22:57:58;0,994865246;0,641814868;0,689636142;0,731614189;0,533112158;0,707922635;0,570560343;0,630474462;0,502830935;0,705418943;0,746346387;0,600232485;;;;;;;;;;;;;;;;;;;0;0,275605214;0,112474438;0;0,579710145;0;0;0,167040359;0,061659193;0;0,044843049;0;-0,167040359;0,061659193;-69,73950887;0,610098466;0,638225256;0,77593361;
794;2019-01-23 00:04:38;0,99857567;0,648396516;0,746642325;0,71362718;0,526478616;0,791619091;0,506258432;0,548332286;0,525160115;0,719053189;0,764748942;0,642044986;;;;;;;;;;;;;;;;;;;0;0,106145251;0;0,028363047;0,47826087;0;0;0,065022422;0;0,020179372;0,036995516;0;-0,065022422;-0,020179372;-107,2414594;0,610098466;0,638225256;0,77593361;
795;2019-01-23 01:11:18;0,99236808;0,68447847;0,74441917;0,710099345;0,664270185;0,783120446;0,648791399;0,618640609;0,581174887;0,697099557;0,734062602;0,663106496;;;;;;;;;;;;;;;;;;;0;0,096834264;0;0,034846029;0,492753623;0;0;0,05941704;0;0,024663677;0,038116592;0;-0,05941704;-0,024663677;-112,543061;0,610098466;0,638225256;0,77593361;
796;2019-01-23 02:17:58;0,998310986;0,68203005;0,764390432;0,683108078;0,563610694;0,753935935;0,600947796;0,675777347;0,623746916;0,747829224;0,72422376;0,682730319;;;;;;;;;;;;;;;;;;;0,002242152;0;0;0,078606159;0,434782609;0;0,002242152;0;0;0,054932735;0,033632287;0;0,002242152;-0,054932735;177,6626941;0,610098466;0,638225256;0,77593361;
797;2019-01-23 03:24:38;0,998195614;0,676611943;0,742108984;0,690397837;0,611392122;0,788464667;0,663548576;0,652870882;0,641789714;0,743541642;0,619196701;0,612808308;;;;;;;;;;;;;;;;;;;0,025784753;0;0;0,180713128;0,420289855;0;0,025784753;0;0;0,125560538;0,032511211;0;0,025784753;-0,125560538;168,3952376;0,610098466;0,638225256;0,77593361;
798;2019-01-23 04:31:18;0,998227608;0,690273935;0,775718756;0,682939307;0,664659527;0,795889454;0,592436122;0,720565294;0,591255998;0,751995044;0,665169613;0,66211023;;;;;;;;;;;;;;;;;;;0,051569507;0;0;0,24554295;0,536231884;0;0,051569507;0;0;0,170403587;0,041479821;0;0,051569507;-0,170403587;163,1625274;0,610098466;0,638225256;0,77593361;
799;2019-01-23 05:37:59;0,997877607;0,671367716;0,679840238;0,706769576;0,714900352;0,782177127;0,571326533;0,529706051;0,604488271;0,753929403;0,718655212;0,651884395;;;;;;;;;;;;;;;;;;;0,013452915;0;0;0,209886548;0,536231884;0;0,013452915;0;0;0,14573991;0,041479821;0;0,013452915;-0,14573991;174,726104;0,610098466;0,638225256;0,77593361;
800;2019-01-23 06:44:38;0,997917414;0,695561261;0,798273482;0,735349194;0,688721296;0,80789761;0,527472079;0,55626146;0,671202103;0,707016178;0,743359734;0,720059479;;;;;;;;;;;;;;;;;;;0;0,020484171;0;0,143435981;0,594202899;0;0;0,013452915;0;0,099775785;0,045964126;0;-0,013452915;-0,099775785;-172,3210362;0,610098466;0,638225256;0,77593361;
801;2019-01-23 07:51:19;0,998165359;0,708771201;0,851219771;0,742127888;0,697291987;0,859598758;0,499311748;0,586194514;0,604344265;0,741777801;0,794231805;0,711613468;;;;;;;;;;;;;;;;;;;0;0,00744879;0,00408998;0;0,492753623;0;0;0,005605381;0,002242152;0;0,038116592;0;-0,005605381;0,002242152;-68,19859051;0,610098466;0,638225256;0,77593361;
802;2019-01-23 08:57:59;0,987499938;0,69978277;0,746446796;0,768716162;0,711948063;0,804311816;0,52943209;0,571909529;0,691715856;0,722048851;0,753176725;0,698121807;;;;;;;;;;;;;;;;;;;0,019058296;0;0,026584867;0;0,434782609;0;0,019058296;0;0,014573991;0;0,033632287;0;0,019058296;0,014573991;52,59464337;0,610098466;0,638225256;0,77593361;
803;2019-01-23 10:04:40;0;0,377022301;0,235680256;0,29087772;0,344446797;0,612977171;0,420952467;0,339033872;0,500374422;0,434070075;0,398720868;0,193089366;26,08739662;42,13162994;;;;;;;;;;;;;;;;;0;0,098696462;0,055214724;0;0,550724638;0;0;0,060538117;0,030269058;0;0,042600897;0;-0,060538117;0,030269058;-63,43494882;0,610098466;0,638225256;0,77593361;
804;2019-01-23 11:11:19;0;0,341643515;0,148056422;0,360894385;0,136186776;0,597472575;0,306073628;0,411376948;0,418493142;0,496341431;0,319629886;0,22190996;24,51017952;43,35334015;;;;;;;;;;;;;;;;;0;0,102420857;0,074642127;0;0,5;0;0;0,062780269;0,040919283;0;0,03867713;0;-0,062780269;0,040919283;-56,90426572;0,610098466;0,638225256;0,77593361;
805;2019-01-23 12:17:59;0,843231824;0,518967326;0,418784103;0,58563177;0,476553606;0,726897796;0,462065418;0,557591543;0,454964623;0,675661779;0,518044834;0,313477785;;;;;;;;;;;;;;;;;;;0;0,131284916;0,065439673;0;0,507246377;0;0;0,080156951;0,035874439;0;0,039237668;0;-0,080156951;0,035874439;-65,8889805;0,610098466;0,638225256;0,77593361;
806;2019-01-23 13:24:39;0,994141829;0,594514698;0,566603898;0,646824626;0,563826591;0,756175511;0,471661683;0,563227385;0,558229861;0,740247444;0,549461671;0,528888304;;;;;;;;;;;;;;;;;;;0;0,203910615;0,083844581;0;0,514492754;0;0;0,123878924;0,045964126;0;0,039798206;0;-0,123878924;0,045964126;-69,64309522;0,610098466;0,638225256;0,77593361;
807;2019-01-23 14:31:19;0,994447757;0,590988786;0,540647717;0,645569595;0,478754843;0,718470061;0,444416243;0,553174774;0,717887904;0,726445027;0,544437122;0,540084578;;;;;;;;;;;;;;;;;;;0;0,143389199;0,068507157;0;0,52173913;0;0;0,087443946;0,037556054;0;0,040358744;0;-0,087443946;0,037556054;-66,75709721;0,610098466;0,638225256;0,77593361;
808;2019-01-23 15:37:59;0,942487186;0,607926925;0,57295425;0,705821211;0,490552046;0,697925656;0,493051786;0,598976584;0,596796227;0,751728317;0,603923214;0,567539959;;;;;;;;;;;;;;;;;;;0;0,139664804;0,036809816;0;0,507246377;0;0;0,085201794;0,020179372;0;0,039237668;0;-0,085201794;0,020179372;-76,67546874;0,610098466;0,638225256;0,77593361;
809;2019-01-23 16:44:39;0,944134073;0,549953605;0,554154423;0,543818847;0,577006857;0,695908121;0,378275264;0,579273954;0,491581371;0,696141894;0,415854899;0,567520417;;;;;;;;;;;;;;;;;;;0;0,159217877;0,057259714;0;0,52173913;0;0;0,096973094;0,031390135;0;0,040358744;0;-0,096973094;0,031390135;-72,06326279;0,610098466;0,638225256;0,77593361;
810;2019-01-23 17:51:19;0,996183499;0,621735195;0,646653339;0,691617635;0,390076134;0,750208858;0,504595821;0,732984088;0,653327008;0,675042805;0,599390575;0,573455683;;;;;;;;;;;;;;;;;;;0;0,193668529;0,069529652;0;0,492753623;0;0;0,117713004;0,038116592;0;0,038116592;0;-0,117713004;0,038116592;-72,05755291;0,610098466;0,638225256;0,77593361;
811;2019-01-23 18:57:59;0,993610073;0,65757562;0,820051311;0,383332522;0,530531905;0,78020418;0,569135716;0,632273406;0,609043035;0,760380526;0,772278144;0,718525457;;;;;;;;;;;;;;;;;;;0;0,2141527;0,061349693;0;0,565217391;0;0;0,130044843;0,033632287;0;0,043721973;0;-0,130044843;0,033632287;-75,49983323;0,610098466;0,638225256;0,77593361;
812;2019-01-23 20:04:39;0,998100886;0,670716387;0,673994279;0,654438203;0,571762403;0,79767671;0,511277187;0,676869219;0,620535179;0,790674012;0,71297131;0,696965373;;;;;;;;;;;;;;;;;;;0;0,206703911;0,047034765;0;0,536231884;0;0;0,125560538;0,025784753;0;0,041479821;0;-0,125560538;0,025784753;-78,39523764;0,610098466;0,638225256;0,77593361;
813;2019-01-23 21:11:19;0,998389162;0,678046785;0,620527351;0,703003562;0,644196879;0,696473432;0,550284804;0,623079883;0,606602367;0,757896677;0,795355881;0,783047012;;;;;;;;;;;;;;;;;;;0;0,167597765;0,04601227;0;0,492753623;0;0;0,102017937;0,025224215;0;0,038116592;0;-0,102017937;0,025224215;-76,11199884;0,610098466;0,638225256;0,77593361;
814;2019-01-23 22:17:59;0,994504314;0,625491495;0,642834135;0,71006662;0,594915738;0,726727146;0,520474633;0,563811793;0,502272579;0,721024832;0,610814533;0,661972943;;;;;;;;;;;;;;;;;;;0;0,184357542;0,034764826;0;0,507246377;0;0;0,112107623;0,019058296;0;0,039237668;0;-0,112107623;0,019058296;-80,35195468;0,610098466;0,638225256;0,77593361;
815;2019-01-23 23:24:39;0,997731175;0,67363627;0,683949352;0,713770616;0,662394994;0,743838232;0,536422782;0,597670784;0,545548933;0,751371246;0,781454712;0,719941047;;;;;;;;;;;;;;;;;;;0;0,156424581;0;0,005672609;0,492753623;0;0;0,09529148;0;0,004484305;0,038116592;0;-0,09529148;-0,004484305;-92,69428429;0,610098466;0,638225256;0,77593361;
816;2019-01-24 00:31:20;0,99824445;0,66222077;0,666227644;0,721988815;0,655883743;0,711144029;0,593864655;0,580670928;0,562236785;0,739464992;0,727190467;0,663535641;;;;;;;;;;;;;;;;;;;0;0,082867784;0;0,128849271;0,637681159;0;0;0,051008969;0;0,089686099;0,049327354;0;-0,051008969;-0,089686099;-150,3709456;0,610098466;0,638225256;0,77593361;
817;2019-01-24 01:37:59;0,997719943;0,651033788;0,603997869;0,720248847;0,575669019;0,699908094;0,582693901;0,62836508;0,570313453;0,76551887;0,719162368;0,644460377;;;;;;;;;;;;;;;;;;;0,059977578;0;0;0,075364668;0,420289855;0;0,059977578;0;0;0,052690583;0,032511211;0;0,059977578;-0,052690583;131,2994569;0,610098466;0,638225256;0,77593361;
818;2019-01-24 02:44:40;0,994165892;0,641605613;0,694530275;0,723631531;0,493170544;0,723840605;0,570672528;0,570353333;0,584248788;0,752242477;0,660632274;0,642733779;;;;;;;;;;;;;;;;;;;0,133408072;0;0;0,106158833;0,463768116;0;0,133408072;0;0;0,073991031;0,035874439;0;0,133408072;-0,073991031;119,0137078;0,610098466;0,638225256;0,77593361;
819;2019-01-24 03:51:20;0,962252606;0,640095587;0,648584361;0,694817956;0,436172453;0,72451622;0,569911404;0,554817965;0,68092369;0,731897291;0,687277885;0,672036646;;;;;;;;;;;;;;;;;;;0,067264574;0;0;0,115883306;0,492753623;0;0,067264574;0;0;0,080717489;0,038116592;0;0,067264574;-0,080717489;140,1944289;0,610098466;0,638225256;0,77593361;
820;2019-01-24 04:58:00;0,947497864;0,63170522;0,589756332;0,67079424;0,510255897;0,799157764;0,61684877;0,578685811;0,612972558;0,761338319;0,571756188;0,605486323;;;;;;;;;;;;;;;;;;;0,125560538;0;0;0,076985413;0,434782609;0;0,125560538;0;0;0,053811659;0,033632287;0;0,125560538;-0,053811659;113,1985905;0,610098466;0,638225256;0,77593361;
821;2019-01-24 06:04:40;0,997574604;0,661856547;0,559980849;0,697694194;0,57340592;0,772956131;0,602839631;0,576148485;0,56616743;0,717538736;0,782942004;0,768892091;;;;;;;;;;;;;;;;;;;0,149103139;0;0;0,104538088;0,362318841;0;0,149103139;0;0;0,072869955;0,028026906;0;0,149103139;-0,072869955;116,0457683;0,610098466;0,638225256;0,77593361;
822;2019-01-24 07:11:20;0,981684892;0,611513403;0,477223878;0,6478519;0,377593663;0,781146066;0,51748132;0,527517502;0,610449441;0,715926379;0,764760884;0,695182996;;;;;;;;;;;;;;;;;;;0,116591928;0;0;0,098055105;0,391304348;0;0,116591928;0;0;0,06838565;0,030269058;0;0,116591928;-0,06838565;120,3932626;0,610098466;0,638225256;0,77593361;
823;2019-01-24 08:18:00;0;0,18562928;0,083497991;0,25889114;0,144707461;0,413441221;0,139753945;0,08593202;0,275782569;0,323610717;0,079119186;0,051556555;23,69080925;40,79459763;;;;;;;;;;;;;;;;;0,084080717;0;0;0,028363047;0,304347826;0;0,084080717;0;0;0,020179372;0,023542601;0;0,084080717;-0,020179372;103,4957333;0,610098466;0,638225256;0,77593361;
824;2019-01-24 09:24:40;0;0,139634677;0,042691733;0,263971499;0,071288537;0,386663533;0,083344529;0,039723348;0,191414068;0,247448948;0,049687903;0,020112676;24,62644005;39,11577606;;;;;;;;;;;;;;;;;0,062780269;0;0;0,026742301;0,420289855;0;0,062780269;0;0;0,019058296;0,032511211;0;0,062780269;-0,019058296;106,8867911;0,610098466;0,638225256;0,77593361;
825;2019-01-24 10:31:20;0;0,130209279;0,088061309;0,268357771;0,054043843;0,351942484;0,056560069;0,039728596;0,175589339;0,231546739;0,036262637;0;25,99445915;39,06941605;;;;;;;;;;;;;;;;;0,007847534;0;0,137014315;0;0,391304348;0;0,007847534;0;0,075112108;0;0,030269058;0;0,007847534;0,075112108;5,964487101;0,610098466;0,638225256;0,77593361;
826;2019-01-24 11:38:00;0;0,126178581;0,007457771;0,248417159;0,060891848;0,386989522;0,048447795;0,053573274;0,177591679;0,231273298;0,040234318;0,006909141;24,74120903;39,67484283;;;;;;;;;;;;;;;;;0;0,061452514;0,164621677;0;0,434782609;0;0;0,038116592;0,090246637;0;0,033632287;0;-0,038116592;0,090246637;-22,89726312;0,610098466;0,638225256;0,77593361;
827;2019-01-24 12:44:41;0,002081564;0,164918918;0,208480307;0,328807386;0,091574537;0,411397184;0,056604288;0,071658421;0,195228611;0,215827236;0,041819878;0,027791332;23,61243248;40,02660751;;;;;;;;;;;;;;;;;0;0,148044693;0,239263804;0;0,347826087;0;0;0,090246637;0,131165919;0;0,02690583;0;-0,090246637;0,131165919;-34,52930115;0,610098466;0,638225256;0,77593361;
828;2019-01-24 13:51:21;0,06548365;0,308786005;0,293566804;0,568659897;0,206738029;0,636410446;0,201716445;0,289988467;0,320403351;0,292680006;0,179860704;0,0978359;23,42194176;42,87141037;;;;;;;;;;;;;;;;;0;0,223463687;0,224948875;0;0,405797101;0;0;0,135650224;0,123318386;0;0,031390135;0;-0,135650224;0,123318386;-47,72631099;0,610098466;0,638225256;0,77593361;
829;2019-01-24 14:58:00;0;0,32978196;0,370368447;0,349732519;0,294384102;0,588167418;0,315602139;0,204091227;0,462044747;0,35373147;0,254931475;0,104766056;24,38525963;43,97177505;;;;;;;;;;;;;;;;;0;0,2141527;0,224948875;0;0,434782609;0;0;0,130044843;0,123318386;0;0,033632287;0;-0,130044843;0,123318386;-46,52076966;0,610098466;0,638225256;0,77593361;
830;2019-01-24 16:04:40;0;0,382418695;0,364437487;0,353546698;0,448000825;0,608295853;0,379273527;0,262840377;0,486103961;0,429912989;0,337760188;0,154015047;25,55848312;43,70335007;;;;;;;;;;;;;;;;;0;0,310986965;0,294478528;0;0,463768116;0;0;0,188340807;0,161434978;0;0,035874439;0;-0,188340807;0,161434978;-49,39870535;0,610098466;0,638225256;0,77593361;
831;2019-01-24 17:11:20;0;0,356823549;0,42432855;0,364720703;0,378788652;0,668736131;0,241366089;0,213475371;0,475016351;0,366324619;0,291949954;0,143529073;25,46926689;42,75920868;;;;;;;;;;;;;;;;;0;0,391061453;0,300613497;0;0,492753623;0;0;0,236547085;0,164798206;0;0,038116592;0;-0,236547085;0,164798206;-55,13574973;0,610098466;0,638225256;0,77593361;
832;2019-01-24 18:18:01;0,006907123;0,34017526;0,411449046;0,384707236;0,195857579;0,594550757;0,25215512;0,313616679;0,437896494;0,387242825;0,28021887;0,144057992;25,2423172;42,49732208;;;;;;;;;;;;;;;;;0;0,437616387;0,278118609;0;0,594202899;0;0;0,264573991;0,152466368;0;0,045964126;0;-0,264573991;0,152466368;-60,04639183;0,610098466;0,638225256;0,77593361;
833;2019-01-24 19:24:41;0;0,331855092;0,461216001;0,450088892;0,293036798;0,609805557;0,261140861;0,20048569;0,37562567;0,371961741;0,215188876;0,080000837;23,99940872;42,19491577;;;;;;;;;;;;;;;;;0;0,520484171;0,200408998;0;0,710144928;0;0;0,314461883;0,109865471;0;0,054932735;0;-0,314461883;0,109865471;-70,74180499;0,610098466;0,638225256;0,77593361;
834;2019-01-24 20:31:21;0,869773577;0,542834909;0,562434539;0,667919322;0,472493337;0,637378655;0,395056618;0,441413629;0,471455887;0,689702765;0,633814392;0,456679941;;;;;;;;;;;;;;;;;;;0;0,500931099;0,1799591;0;0,68115942;0;0;0,302690583;0,098654709;0;0,052690583;0;-0,302690583;0,098654709;-71,94786806;0,610098466;0,638225256;0,77593361;
835;2019-01-25 12:01:18;0,085328488;0,28873481;0,146110509;0,367901627;0,175624884;0,692414815;0,165757704;0,367710405;0,305216763;0,342783464;0,206088915;0,117739011;25,34520531;45,00101471;;;;;;;;;;;;;;;;;0,066143498;0;0;0,049432739;0,434782609;0;0,066143498;0;0;0,034753363;0,033632287;0;0,066143498;-0,034753363;117,7185016;0,610098466;0,638225256;0,77593361;
836;2019-01-25 13:08:23;0,733874959;0,612495985;0,611958389;0,653405914;0,589705131;0,666893006;0,532539275;0,616507299;0,540388279;0,636139349;0,714535209;0,562888005;;;;;;;;;;;;;;;;;;;0,082959641;0;0;0,064019449;0,47826087;0;0,082959641;0;0;0,044843049;0,036995516;0;0,082959641;-0,044843049;118,3930194;0,610098466;0,638225256;0,77593361;
837;2019-01-25 14:15:05;0,9660986;0,615232866;0,656570893;0,704241702;0,431344495;0,694345055;0,45910936;0,54599341;0,658389228;0,687878304;0,697266893;0,617189322;;;;;;;;;;;;;;;;;;;0,057174888;0;0;0,069692058;0,391304348;0;0,057174888;0;0;0,048766816;0,030269058;0;0,057174888;-0,048766816;130,4622275;0,610098466;0,638225256;0,77593361;
838;2019-01-25 15:01:28;0,908402961;0,659452741;0,741550053;0,687713991;0,500117797;0,708429122;;;;;;;;;;;;;;;;;;;;;;;;;0,072309417;0;0;0,031604538;0,420289855;0;0,072309417;0;0;0,022421525;0,032511211;0;0,072309417;-0,022421525;107,2274882;0,610098466;0,638225256;0,77593361;
839;2019-01-25 15:02:41;0,92436298;0,637226649;0,672665027;0,754999371;0,523788885;0,67740059;0,50570764;0,63671517;0,612424017;0,65876723;0,717705947;0,612092608;;;;;;;;;;;;;;;;;;;0,072309417;0;0;0,031604538;0,420289855;0;0,072309417;0;0;0,022421525;0,032511211;0;0,072309417;-0,022421525;107,2274882;0,610098466;0,638225256;0,77593361;
840;2019-01-25 16:09:20;0;0,536609418;0,527165282;0,506438447;0,522571808;0,727421564;0,513017789;0,432620475;0,771988253;0,548657642;0,518849397;0,297363526;24,2365284;43,2632637;;;;;;;;;;;;;;;;;0,114349776;0;0;0,04376013;0,405797101;0;0,114349776;0;0;0,030829596;0,031390135;0;0,114349776;-0,030829596;105,0886308;0,610098466;0,638225256;0,77593361;
841;2019-01-25 17:16:00;0;0,558640143;0,560523245;0,476892386;0,546281524;0,75571764;0,573472287;0,468072667;0,723288895;0,533331517;0,576224543;0,372596725;22,02103615;44,31496429;;;;;;;;;;;;;;;;;0,125560538;0;0;0,055915721;0,376811594;0;0,125560538;0;0;0,039237668;0,029147982;0;0,125560538;-0,039237668;107,3540246;0,610098466;0,638225256;0,77593361;
842;2019-01-25 18:22:40;0;0,492195515;0,5891974;0,457454393;0,409044614;0,721281037;0,385006655;0,401679963;0,595084703;0,519020219;0,500711218;0,343474944;19,3556881;43,93245316;;;;;;;;;;;;;;;;;0,195067265;0;0;0,075364668;0,347826087;0;0,195067265;0;0;0,052690583;0,02690583;0;0,195067265;-0,052690583;105,1157132;0,610098466;0,638225256;0,77593361;
843;2019-01-25 19:29:21;0,002942672;0,531076183;0,517686847;0,492216001;0,52086748;0,757961693;0,553040977;0,459507493;0,635588628;0,51923089;0,519665394;0,334996427;21,15739822;45,23788452;;;;;;;;;;;;;;;;;0,182174888;0;0;0,101296596;0,347826087;0;0,182174888;0;0;0,070627803;0,02690583;0;0,182174888;-0,070627803;111,1909288;0,610098466;0,638225256;0,77593361;
844;2019-01-25 20:36:00;0;0,497357841;0,489656043;0,513133349;0,317001423;0,663201205;0,419745137;0,419700086;0,752866744;0,582609046;0,485388566;0,330276811;18,33792305;45,71776581;;;;;;;;;;;;;;;;;0,161434978;0;0;0,136952998;0,333333333;0;0,161434978;0;0;0,09529148;0,025784753;0;0,161434978;-0,09529148;120,5524093;0,610098466;0,638225256;0,77593361;
845;2019-01-25 21:42:41;0,601773384;0,613418135;0,672763082;0,678159477;0,499506342;0,708691633;0,47493361;0,561827831;0,481476563;0,722759211;0,729371541;0,604692061;;;;;;;;;;;;;;;;;;;0,191704036;0;0;0,124797407;0,289855072;0;0,191704036;0;0;0,086883408;0,022421525;0;0,191704036;-0,086883408;114,380812;0,610098466;0,638225256;0,77593361;
846;2019-01-25 22:49:22;0,994606765;0,665555916;0,658862899;0,667966562;0,617339535;0,850137993;0,58782674;0,599050591;0,543556688;0,728499843;0,728764529;0,673553778;;;;;;;;;;;;;;;;;;;0,233183857;0;0;0,120745543;0,144927536;0;0,233183857;0;0;0,084080717;0,011210762;0;0,233183857;-0,084080717;109,8281338;0,610098466;0,638225256;0,77593361;
847;2019-01-25 23:56:01;0,998402899;0,69333413;0,750177712;0,723372502;0,611834052;0,810388237;0,626080937;0,605486635;0,584965592;0,782253592;0,755796097;0,68298594;;;;;;;;;;;;;;;;;;;0,252802691;0;0;0,122366288;0,173913043;0;0,252802691;0;0;0,085201794;0,013452915;0;0,252802691;-0,085201794;108,6252995;0,610098466;0,638225256;0,77593361;
848;2019-01-26 01:02:41;0,998421387;0,66948788;0,778335291;0,785716538;0,407535818;0,830713286;0,605183898;0,604949283;0,566308772;0,749546134;0,679872042;0,686717737;;;;;;;;;;;;;;;;;;;0,292600897;0;0;0,149918963;0,260869565;0;0,292600897;0;0;0,10426009;0,020179372;0;0,292600897;-0,10426009;109,6120937;0,610098466;0,638225256;0,77593361;
849;2019-01-26 02:09:21;0,998274577;0,680583814;0,75537036;0,811122622;0,509566708;0,781308121;0,562877759;0,572522935;0,618427954;0,758161058;0,709232816;0,727247811;;;;;;;;;;;;;;;;;;;0,27690583;0;0;0,200162075;0,217391304;0;0,27690583;0;0;0,139013453;0,016816143;0;0,27690583;-0,139013453;116,6577627;0,610098466;0,638225256;0,77593361;
850;2019-01-26 03:16:01;0,991989485;0,655851097;0,7753159;0,825780521;0,408453047;0,843698068;0,625055129;0,559864773;0,546317899;0,7032262;0,627407107;0,643392326;;;;;;;;;;;;;;;;;;;0,253363229;0;0;0,269854133;0,31884058;0;0,253363229;0;0;0,187219731;0,024663677;0;0,253363229;-0,187219731;126,4621054;0,610098466;0,638225256;0,77593361;
851;2019-01-26 04:22:41;0,998061897;0,683571446;0,653371348;0,675170945;0,62030693;0,907841607;0,610949424;0,66583032;0,534885909;0,722101388;0,768110754;0,677145832;;;;;;;;;;;;;;;;;;;0,282511211;0;0;0,261750405;0,275362319;0;0,282511211;0;0;0,18161435;0,021300448;0;0,282511211;-0,18161435;122,7352263;0,610098466;0,638225256;0,77593361;
852;2019-01-26 05:29:21;0,994306236;0,692293803;0,700332042;0,735859598;0,548763485;0,854094095;0,596701035;0,655807419;0,614604157;0,758570535;0,734034145;0,724171516;;;;;;;;;;;;;;;;;;;0,391255605;0;0;0,310372771;0,202898551;0;0,391255605;0;0;0,215246637;0,015695067;0;0,391255605;-0,215246637;118,8170955;0,610098466;0,638225256;0,77593361;
853;2019-01-26 06:36:01;0,994780231;0,730326602;0,842539313;0,910347079;0,521395941;0,88586002;0,64219235;0,672622791;0,503400929;0,705448014;0,885252249;0,73420733;;;;;;;;;;;;;;;;;;;0,390134529;0;0;0,258508914;0;0,094339623;0,390134529;0;0;0,179372197;0;0,006726457;0,390134529;-0,179372197;114,6915582;0,610098466;0,638225256;0,77593361;
854;2019-01-26 07:42:41;0;0,622579737;0,668219877;0,582748935;0,606508134;0,851381068;0,638484983;0,494385684;0,802225977;0,635478658;0,54869827;0,397665783;18,94710732;43,83090973;;;;;;;;;;;;;;;;;0,365470852;0;0;0,217990276;0;0,075471698;0,365470852;0;0;0,151345291;0;0,005605381;0,365470852;-0,151345291;112,4949561;0,610098466;0,638225256;0,77593361;
855;2019-01-26 08:49:21;0;0,307060176;0,114881127;0,277101021;0,148891646;0,446518624;0,37617869;0,362732355;0,433620347;0,414928746;0,332308965;0,163440237;26,50888252;43,49687195;;;;;;;;;;;;;;;;;0,40470852;0;0;0,197730956;0;0,245283019;0,40470852;0;0;0,137331839;0;0,015695067;0,40470852;-0,137331839;108,743882;0,610098466;0,638225256;0,77593361;
856;2019-01-26 09:56:01;0;0,223069381;0,036881359;0,274011807;0,071536466;0,406103102;0,241224566;0,206508735;0,318142024;0,338160779;0,201759482;0,136365489;25,08122444;41,59970856;;;;;;;;;;;;;;;;;0,254484305;0;0;0,21636953;0,260869565;0;0,254484305;0;0;0,150224215;0,020179372;0;0,254484305;-0,150224215;120,5537092;0,610098466;0,638225256;0,77593361;
857;2019-01-26 11:02:41;0;0,169219063;0,01497221;0,226132354;0,052582614;0,388424377;0,121957864;0,128630243;0,268383725;0,264236142;0,140416784;0,086454318;26,02555656;40,38477707;;;;;;;;;;;;;;;;;0,178811659;0;0;0,145056726;0,391304348;0;0,178811659;0;0;0,100896861;0,030269058;0;0,178811659;-0,100896861;119,4344433;0,610098466;0,638225256;0,77593361;
858;2019-01-26 12:09:21;0;0,156892074;0,063876109;0,260897789;0,063637514;0,373960064;0,078733036;0,102229875;0,261147396;0,250692109;0,07547553;0,038271316;24,61198616;41,23768997;;;;;;;;;;;;;;;;;0,117152466;0;0;0,127228525;0,557971014;0;0,117152466;0;0;0,088565022;0,043161435;0;0,117152466;-0,088565022;127,0885828;;;;
859;2019-01-26 13:16:01;0,001748067;0,223402175;0,260755008;0,36568873;0,137075512;0,416096857;0,205341019;0,186125986;0,279639879;0,25817429;0,070372404;0,054752067;24,03912926;41,43155289;;;;;;;;;;;;;;;;;0;0,076350093;0;0,091572123;0,565217391;0;0;0,047085202;0;0,063901345;0,043721973;0;-0,047085202;-0,063901345;-143,6156482;;;;
860;2019-01-26 14:22:42;0,424063538;0,400265681;0,4678493;0,640379383;0,142699078;0,725717304;0,418970716;0,425788599;0,413342865;0,449395549;0,210509439;0,108004581;;;;;;;;;;;;;;;;;;;0;0,011173184;0;0,128849271;0,594202899;0;0;0,007847534;0;0,089686099;0,045964126;0;-0,007847534;-0,089686099;-174,9993554;;;;
861;2019-01-26 15:29:22;0,829432384;0,562568702;0,616159852;0,699261827;0,366815424;0,593895018;0,420073776;0,549996647;0,487349815;0,697240351;0,586746496;0,60814781;;;;;;;;;;;;;;;;;;;0;0,001862197;0;0,151539708;0,507246377;0;0;0,002242152;0;0,105381166;0,039237668;0;-0,002242152;-0,105381166;-178,7811248;;;;
862;2019-01-26 16:36:04;0,268147648;0,499729719;0,526748888;0,64634048;0,240132824;0,700589619;0,366480688;0,475531291;0,618365135;0,541264501;0,517989824;0,363853945;21,40911102;43,03456497;;;;;;;;;;;;;;;;;0,203475336;0;0;0,198541329;0,333333333;0;0,203475336;0;0;0,137892377;0,025784753;0;0,203475336;-0,137892377;124,1249418;;;;
