time,activity,10a,10b,12a,12b,11a,11b,14a,14b,13a,13b,conductivity,temperature,depth,depth2
17802.383333333335,0,40.39095306,64.25224304,61.3752861,71.18384552,55.0875473,64.72156525,59.72200775,83.12841797,55.12221527,71.58017731,,,,
17812.383333333335,0.004847408,41.27262115,65.88024902,60.42809296,72.95259094,56.11997986,67.18476105,65.35951996,88.00372314,59.05783844,73.98680115,,,,
17822.383333333335,0.008079067,43.05072784,70.86312103,65.36704254,75.69609833,56.98339081,70.31532288,69.47109985,94.54170227,61.454216,79.74032593,36.16785,7.9726695,250.8362949,250.8362949
17832.383333333335,0.244265867,46.63630676,76.82679749,68.11386871,77.41496277,60.41860199,72.32295227,76.6497345,98.47192383,60.02501678,81.77215576,36.169125,7.969446,250.8698128,250.8698128
17842.4,0.480373148,49.71470642,79.54862213,68.69220734,77.18357849,57.02657318,74.02676392,93.83551025,105.2806168,61.40304184,79.77394104,36.17038,7.965776,250.8981398,250.8981398
17852.4,0.685963289,53.79125977,81.09541321,69.88838959,76.18092346,59.29643631,72.51092529,89.87322998,104.1529388,64.37760162,83.12345123,36.16529,7.963661,250.919348,250.919348
17862.416666666668,0.76275389,54.65426254,82.22938538,74.59951782,78.66246033,60.58473969,75.39115906,85.36894989,105.2428513,61.25982285,84.16949463,,,,
17872.4,0.795900646,56.69720078,84.82472229,76.86711884,78.04894257,60.36637878,75.50634003,79.97193909,100.1907654,61.85900879,84.50317383,,,,
17882.4,0.842850634,55.69039536,82.18306732,77.24167633,77.8235321,62.04537201,77.19313812,,,61.42711639,85.92333984,36.16911,7.9669315,251.0099154,251.0099154
17892.383333333335,0.845975366,57.30076981,84.02110291,75.2124176,78.65594482,61.35184479,78.63634491,83.95294952,99.80757141,61.85147858,85.53115845,36.16529,7.964814,251.0312224,251.0312224
17902.4,0.894870576,59.13609695,85.55174255,70.91912079,77.00704193,63.29617691,79.58509827,84.55990601,101.971405,,,36.16656,7.9662235,251.0481791,251.0481791
17912.416666666668,0.942057949,57.00230408,82.04469299,69.71324921,76.23036194,57.16526031,76.96743774,80.08747101,91.22358704,,,36.164655,7.967083,251.0617741,251.0617741
17922.416666666668,0.942517961,58.4026413,80.66475677,75.12590027,77.38934326,59.24143982,76.21794891,79.94277191,93.99249268,,,36.16656,7.9685275,251.0734905,251.0734905
17932.4,0.926917363,58.84589386,81.22149658,75.9154892,81.61975861,59.4546814,74.81265259,82.76721191,98.6590271,,,36.16909,7.9683525,251.0829822,251.0829822
