time,activity,1a,1b,2a,2b,3a,3b,5a,5b,9a,9b,4a,4b,north,east,up,conductivity,temperature,depth
40953.15,0.983491892,27.72816658,39.61437225,47.3403244,62.2007103,40.45548248,59.19221115,36.25021744,74.90664673,43.91290665,64.71393585,,,,,,35.43,7.9,250.08
41019.833333333336,0.976825605,27.13891983,43.16087341,46.83233643,62.59848404,41.86385345,58.31835175,36.06200409,74.30222321,43.85816956,62.17557526,,,,,,35.44,7.9,249.73
41086.48333333333,0.956502523,27.71356392,42.03973007,45.44135284,61.67191696,41.30237579,58.01550674,36.64408493,75.39452362,44.54520035,65.28025055,,,,,,35.33,7.89,249.47
41153.166666666664,0.982153613,27.46569633,42.87172318,48.00597,61.25968552,43.78761292,57.87511063,37.69166565,77.33571625,42.63222504,64.23639679,,,,,,35.3,7.88,249.38
41219.833333333336,0.973801387,28.69662476,42.96396637,50.95043564,64.60183716,43.08060837,59.36017227,39.46527481,75.6656723,46.02922821,63.98255157,,,,,,35.32,7.87,249.48
41286.5,0.987132366,27.09324455,42.06673813,54.27065277,60.8477211,,,39.08351898,73.38570404,44.01025391,69.07678986,,,,,,35.71,7.94,250.08
41353.166666666664,0.970788368,28.18350029,43.78155136,50.77103043,65.17362213,43.61038971,57.06494522,39.74600983,78.130867,41.20839691,60.57980728,,,,,,35.68,7.95,250.42
41419.833333333336,0.982266309,28.57374573,43.57041931,47.4190712,62.55282211,42.35719299,58.66094589,39.60306931,77.87010956,42.38796997,65.00124359,,,,,,35.61,7.95,250.67
41486.5,0.982193414,27.76537704,42.88884354,45.26959229,63.70940018,41.1712265,59.18744659,38.30419159,73.80884552,45.23840714,62.27264404,,,,,,35.57,7.92,250.76
41553.183333333334,0.99225102,28.5562191,41.67565155,46.31868744,61.00691605,38.31059265,58.54223251,40.56565094,75.85494232,44.8899231,60.7074852,,,,,,35.61,7.89,250.67
41619.85,0.963638234,26.92673683,42.76797104,48.46370316,60.70154953,,,41.50692749,78.46502686,45.28702545,62.87236786,,,,,,35.5,7.88,250.42
41686.51666666667,0.978517757,27.51420784,41.33853531,46.60284805,63.11770248,40.63256454,61.59455872,38.74053192,77.0636673,44.73311234,64.23191071,,,,,,35.52,7.84,250.09
41753.183333333334,0,25.62152672,40.34819412,42.31203461,45.78305817,33.40074158,51.21622086,39.55377197,65.17836761,33.40841293,47.42192078,20.88884163,43.11989975,,,,35.5,7.79,249.76
41819.85,0,21.90954781,32.75780869,,,23.89384079,37.48341751,30.983675,49.10987473,23.36264801,37.22982025,23.3129921,38.28251266,,,,35.7,7.8,249.51
41886.51666666667,0,22.86200523,33.00388336,36.90684891,49.60364914,22.58131981,38.11621475,30.02401543,48.28380585,21.92397881,35.376194,22.86633873,38.98015594,,,,35.57,7.79,249.52
41953.183333333334,0,23.53415871,36.83483505,34.62088394,53.20928955,23.68787193,39.86581802,30.09750366,48.83282471,24.76839638,37.62733459,23.37676239,41.44544601,,,,35.5,7.8,249.79
42019.86666666667,0.928878084,27.8174305,41.17635727,44.11935425,62.58489609,36.58647156,54.86879349,37.57462311,69.33906555,40.06623459,56.37748718,,,,,,35.55,7.8,250.16
42086.53333333333,0.992862263,28.26978111,40.77928162,45.48506546,63.43766022,37.24709702,55.50753784,35.8881073,74.35949707,43.37228394,56.90190125,,,,,,35.5,7.79,250.53
42153.23333333333,0.995667781,34.76225662,32.49148178,47.30964661,64.11709595,39.40084839,57.06810379,35.34139252,74.19700623,44.37767029,60.7881813,,,,,,35.42,7.77,250.83
42219.86666666667,0.965326637,32.0524292,39.41172028,46.79820633,61.77206802,38.27368927,57.99425888,37.23086548,75.19068909,45.54233551,60.9321022,,,,,,35.37,7.75,250.98
42286.53333333333,0.002110958,28.20138359,35.61343384,46.44469452,61.98180771,38.55748367,53.23322678,41.48030853,63.14095688,35.71989059,47.76953888,20.64993668,45.10182571,,,,35.38,7.73,250.94
42353.2,0,27.57327652,37.24625015,45.77494049,63.67856979,37.40584564,52.17891312,40.58210373,63.46534348,35.33565903,45.8328743,18.64703178,46.31342697,,,,35.33,7.71,250.71
42419.88333333333,0,28.75120354,35.86101151,47.02864838,63.68893814,35.86426163,50.50433731,42.64783096,64.04225159,36.53607941,47.62520981,20.97174644,46.7398262,,,,35.33,7.7,250.39
42486.55,0.175776987,28.38956833,39.09311295,40.73460007,66.59760284,33.35908127,54.87927246,36.22486115,66.45441437,33.73762131,49.54393387,16.47597694,47.18537903,,,,35.29,7.69,249.73
42553.2,0.982473316,34.37872696,33.84350586,45.48773193,63.49027252,38.81916809,58.10189056,36.22605896,71.21444702,43.96796417,60.30783844,,,,,,35.31,7.68,249.55
42619.88333333333,0.995881985,34.68875122,43.46469879,46.1934967,63.47521591,39.70436096,58.3858757,34.74177933,75.05698395,45.19316101,61.74866104,,,,,,35.39,7.69,249.53
42686.55,0.994450117,36.94773102,41.203022,54.13867188,65.57837677,42.66243744,60.57771301,36.56222534,76.24040222,44.19145203,58.88068771,,,,,,35.47,7.69,249.68
42753.21666666667,0.997795184,35.3356781,38.98159027,53.77210236,67.5899353,45.44826508,60.1837616,38.88650131,74.43372345,40.70084381,57.51476669,,,,,,35.53,7.7,249.95
42819.88333333333,0.586892907,29.96213722,38.59960556,43.28761673,71.14458466,39.69981384,57.28913498,40.85147095,69.0597229,35.10514069,59.22454453,,,,,,35.55,7.72,250.27
42886.55,0,21.80830193,33.67437744,33.40427399,50.51530838,26.75990868,39.93619156,29.08190346,51.05541611,26.65521812,36.33352661,23.38739967,44.36845779,,,,35.65,7.78,250.57
42953.21666666667,0,22.06416512,33.9622612,29.38025284,52.97683334,27.64542389,44.50759125,28.02167702,52.99237061,23.95663261,36.16768265,27.05342674,44.23261642,,,,35.74,7.8,250.74
43019.88333333333,0.902620867,26.44540405,42.64847183,45.8712883,59.70761871,30.61186409,49.62956619,35.72429276,62.04347992,35.58488846,44.90764999,,,0.04,-0.008,0.009,35.76,7.81,250.74
43086.566666666666,0.001470484,27.54117393,41.22204208,38.67618179,60.16550064,30.21590233,46.02081299,31.68078041,56.86948013,27.73332977,41.7588501,23.69418144,44.60229492,0.017,0.038,0.022,35.73,7.8,250.32
43153.23333333333,0,28.12796211,38.45714569,38.24412155,60.87727356,33.02264023,46.12296677,32.18761444,55.1634903,27.50191307,40.67957306,22.75167656,52.40489578,0.019,0.043,0.023,35.65,7.78,250.01
43219.88333333333,0.933491649,29.88039207,45.86961365,41.19996262,60.4656601,30.72819328,47.87923813,34.02716064,62.85136795,35.00399017,47.29074097,,,0.01,0.035,0.028,35.44,7.78,249.74
43286.566666666666,0.99856849,32.2361908,46.26060486,53.30749512,64.92017365,40.45802307,58.71839523,37.3235321,67.67721558,42.08784485,58.49659348,,,0.004,0.013,0.025,35.42,7.8,249.58
43353.23333333333,0.998180705,27.11665535,42.98495865,57.37608337,65.17447662,42.01161194,59.7211647,35.87935638,68.5195694,42.02521896,61.00438309,,,0.016,0.0095,0.024,35.46,7.81,249.59
43419.916666666664,0.996370154,33.64215851,44.76779556,59.06560135,66.14984131,43.72728729,59.65283966,30.89359474,66.93344116,40.49516678,61.04673767,,,0.085,0.005,0.024,35.39,7.8,249.77
43486.583333333336,0.998429037,34.85312653,47.30624008,57.6845932,66.05599213,44.31671906,60.21491241,35.83456421,73.06742096,39.07755661,58.97639084,,,0.09,0.012,0.014,35.36,7.79,250.06
43553.23333333333,0.996071635,35.04060745,49.53995514,54.57237625,66.76109314,47.08152771,62.35647583,38.73284912,70.75283051,37.83582687,58.37585449,,,0.048,-0.003,0.021,35.34,7.79,250.41
43619.916666666664,0.998028223,32.24863434,47.59297943,56.57268143,66.84928894,46.28436279,60.06813431,36.54470825,74.21560669,37.13688278,57.53155518,,,0.021,0.01,0.022,35.33,7.78,250.74
43686.583333333336,0.998498666,35.01118469,48.10256577,54.9216156,67.59702301,43.7383194,58.29985809,39.66592026,77.66806793,43.60847473,58.98271561,,,0.0885,-0.0175,0.025,35.23,7.78,250.99
43753.25,0.998260049,30.6918354,46.28500366,58.94171906,68.03022766,46.74247742,56.66972351,36.83670425,72.90111542,46.75428009,56.76383972,,,0.103,-0.04,0.028,35.2,7.78,250.87
43819.916666666664,0.993146975,37.44633865,48.56904221,59.11048126,65.34601593,46.73297882,58.04545212,38.05133057,78.54325104,43.36728668,60.74956131,,,0.111,-0.035,0.025,35.19,7.8,250.59
43886.583333333336,0.998175539,35.45439911,47.88894272,54.41753387,67.96613312,45.98719788,59.21463776,38.51912689,76.6109848,46.56272888,58.89480591,,,0.068,-0.0245,0.027,35.2,7.84,250.24
43953.25,0.996917989,34.12631226,48.10378647,58.01196289,68.87563324,42.07799149,60.7154274,35.58559036,75.75304413,44.71136093,63.07612228,,,0.048,-0.03,0.035,35.18,7.83,249.91
47935.416666666664,0,29.5046711,38.49957657,43.98404312,64.41094208,35.15987396,50.07559967,42.26897812,62.92254257,37.59792709,48.74980545,18.84031487,46.20814133,0.155,-0.106,0.019,35.3,7.86,249.61
48002.066666666666,0,29.92592239,38.84059143,48.93726349,66.86313629,38.08066559,53.37787628,43.90246201,64.32441711,38.63787079,46.35884476,19.78986359,45.83958054,0.196,-0.062,0.009,35.3,7.86,249.61
48068.73333333333,0,25.39399147,32.68626404,45.29071045,61.86372757,29.56659889,44.14345932,37.23485565,61.65103531,34.23630142,43.51143265,25.45240021,43.4152298,0.2135,-0.023,-0.01,35.3,7.86,249.61
48135.4,0,22.37098503,32.23373032,43.2375946,60.56886292,23.58999443,36.83829117,31.80041885,51.59807205,25.21417427,34.88503265,24.2158699,40.29572296,0.115,0.005,0.005,35.3,7.86,249.61
48202.083333333336,0,22.98646736,31.76269531,,,22.22422981,36.42874527,31.75498772,48.54299927,22.29973793,34.3589592,26.21155739,43.24958038,0.162,0.096,0.005,35.3,7.86,249.61
48268.75,0,23.38375854,32.33882523,30.68907356,51.49549484,21.38412285,37.18235397,31.14806366,47.62868118,23.60976601,34.52100754,24.7466526,41.54520798,0.096,0.009,0.03,35.3,7.86,249.61
48335.416666666664,0,22.84717751,32.6958847,31.29205322,49.01542664,23.78245544,37.48369217,31.15504074,47.79256439,25.00348091,33.57801819,22.91944885,41.56280136,0.088,0.112,0.016,35.3,7.86,249.61
48402.083333333336,0,21.38664246,33.02975082,29.48652458,49.38986588,25.45596504,41.15631104,30.89154625,50.89829636,23.8537178,35.51675034,23.41722679,40.91146088,0.125,0.18,0.004,35.3,7.86,249.61
48468.75,0,22.88032722,31.07679939,33.07948685,51.80854416,26.92336464,41.02687073,34.73448181,51.37337112,24.8161869,36.31008911,23.78952026,41.17718506,0.0575,0.212,0.017,35.3,7.86,249.61
48535.416666666664,0,24.39268303,32.72525406,31.29924011,50.37870407,23.11787987,38.11310577,34.81212997,50.90260315,25.15604401,38.8978157,23.28985405,43.91596603,0.071,0.132,0.019,35.3,7.86,249.61
48602.1,0.015623069,24.15245438,32.83971024,32.84588623,52.0452652,26.93490028,42.70452499,34.11008453,51.3539772,27.5798645,36.51186752,24.14840889,44.29722595,-0.093,0.084,0.037,35.3,7.86,249.61
48668.76666666667,0,24.21026993,32.74211884,32.98484802,52.759655,28.50509834,43.39031601,34.27318573,51.48577499,28.79540634,36.98278809,25.00835228,42.5723877,-0.08,0.079,0.03,35.3,7.86,249.61
48735.433333333334,0,23.98042679,31.49487114,31.33621597,52.38120651,30.57804489,45.73342514,35.18208313,52.96363831,27.79345512,37.69872665,24.4433651,43.0239296,-0.0745,0.0785,0.032,35.3,7.86,249.61
48802.1,0,24.59750175,31.94489098,31.22914314,52.11037827,,,36.12145233,52.62172699,26.70757866,37.54780579,22.33256721,42.93964005,-0.064,0.074,0.038,35.3,7.86,249.61
48868.76666666667,0.002011002,25.0709362,33.66094208,32.50017166,50.89427567,,,34.63595581,53.79319382,26.57508087,38.69055557,22.71558189,42.0426712,-0.048,0.05,0.03,,,
48935.416666666664,0,24.5483799,32.64458084,33.38961029,51.28167343,32.50680923,47.17461777,36.50072479,55.07928848,26.74585533,36.84760284,23.01747322,42.99272919,-0.0745,0.08,0.035,,,
49002.1,0,25.63255119,33.01160812,32.65984726,54.04871368,29.22208214,45.11659622,36.02684021,54.85543442,27.72462273,37.72146225,23.95347786,43.6923027,-0.056,0.18,0.0255,,,
49068.76666666667,0,26.25055885,32.74351501,31.94556999,53.40781021,29.59539795,45.44662476,35.97878647,55.56594467,27.82574463,37.37886429,24.56255722,42.95181656,-0.112,0.226,0.0285,,,
49135.433333333334,0,25.88454247,33.58503342,33.61091232,53.73526001,29.3958416,45.62555695,35.41687012,54.28082657,29.97117996,38.43097687,22.82950592,42.44711685,-0.203,0.304,0.027,,,
49202.1,0,23.55214691,33.86317062,32.61088562,55.6952858,28.50720024,46.44873428,33.90979385,55.29613876,30.27000427,39.30840302,21.78525734,42.37817001,-0.2445,0.345,0.025,,,
49268.76666666667,0,25.71889114,32.89466095,39.88365555,55.58903122,36.8682251,50.1942749,39.33776855,58.98699188,32.2134819,39.6651268,25.1347332,42.39221573,-0.272,0.344,0.018,,,
49335.433333333334,0,25.52696609,32.78104019,44.01042175,60.45819092,28.71237373,42.15605164,37.38117981,60.52830124,31.73865891,41.03524399,25.17488289,41.19954681,-0.3,0.328,0.023,,,
49402.1,0,25.50179482,34.10748291,35.57954407,55.48936844,26.60592461,41.51036072,33.38415146,57.25268555,32.34781647,39.42624283,22.50568581,41.00606155,-0.302,0.313,0.026,,,
49468.76666666667,0.003246585,25.19325447,33.60744095,33.35494232,54.46247482,24.83533859,41.92619705,32.42698669,50.8204155,27.28770828,35.93188095,24.87097931,41.53776169,-0.326,0.293,0.036,,,
49535.433333333334,0,22.53671837,33.5312767,33.32545471,53.86888123,26.08288765,42.58414841,31.80704308,49.25448227,24.52078819,36.34428787,25.55846405,41.6419487,-0.318,0.279,0.042,,,
49602.11666666667,0,24.11275673,33.2723732,32.91335678,52.8756752,27.22213936,44.94658661,32.98293686,49.9796257,23.10746574,35.46242905,26.16011238,43.45319366,-0.318,0.276,0.0365,,,
49668.78333333333,0,22.92334557,34.04417801,32.8563118,52.59371567,27.41762924,43.68279648,32.86635971,50.00680923,24.00022125,36.69918442,26.15849495,41.97327805,-0.328,0.272,0.038,,,
49735.45,0,25.1478672,32.41891098,37.65828705,57.45762634,31.16182518,48.66013336,37.57991409,56.28489304,29.16695595,37.87563705,21.00949287,42.52868271,-0.339,0.28,0.037,,,
49802.11666666667,0,26.41936111,33.77639389,32.90955734,54.7817955,28.32690239,43.41988373,34.81665039,53.75244141,27.95966721,38.08646774,22.49569702,41.77640915,-0.3615,0.282,0.041,,,
49868.76666666667,0,24.47277832,34.93624496,37.91290665,58.55923843,31.19811821,48.38073349,34.98682022,55.46517563,29.36804008,39.31509781,23.71206665,42.8338623,-0.409,0.3315,0.047,,,
49935.433333333334,0,23.35526466,35.6480751,35.22447968,59.04938889,30.85695457,48.56251907,34.25992966,55.95403671,29.30308342,40.74275589,22.83270073,42.54923248,-0.409,0.336,0.046,,,
50002.1,0.536491265,26.45014763,40.22417831,35.29921341,61.9054451,36.89624786,54.30739594,33.41456604,62.93611526,29.20086288,44.23135757,22.44568825,44.61245346,-0.404,0.287,0.049,,,
50068.76666666667,0,25.59114647,33.97839355,40.21973038,56.23850632,35.22307968,52.95975113,40.48073578,63.85592651,35.42735672,43.38445282,21.34218979,44.87425613,-0.381,0.23,0.052,,,
50135.45,0,26.18620491,33.7652359,35.42742157,57.25433731,31.90331459,47.14528656,37.17589569,59.33166885,30.98023224,40.10496902,21.19303322,42.12269974,-0.314,0.178,0.049,,,
50202.11666666667,0,24.07500648,36.42388535,35.39419174,58.6454277,29.29100227,48.11124802,35.05165863,58.4448967,28.60795403,40.62500763,21.86036301,43.26702499,-0.182,0.1155,0.036,,,
50268.78333333333,0,24.91091919,33.64741898,39.11252594,61.03232956,34.26233673,51.33237076,38.65815735,60.43413162,31.24624825,39.65238571,22.68920708,41.76932907,-0.1555,0.034,0.05,,,
50335.45,0,27.90281487,35.07133484,37.84395599,58.43738174,31.17708588,46.54753876,37.79248428,57.95907211,31.9443531,39.76159286,23.0545578,41.9700737,-0.116,-0.032,0.047,,,
50402.13333333333,0,27.99322701,36.43490982,35.87126923,58.61223221,30.18940163,47.68135452,34.98776627,57.31582642,29.66347694,39.09887695,23.73192024,41.25440979,-0.068,-0.08,0.046,,,
50468.8,0,27.93364143,36.79184341,35.16582489,59.05778885,29.27144051,48.56999588,32.77612686,58.01221085,29.47073555,40.70236588,23.09819984,41.93104172,0.124,-0.143,0.028,,,
50535.46666666667,0.003814279,27.77890205,34.77684784,41.85480881,59.13019562,34.04141235,50.29735947,39.53921509,60.53509903,33.52936554,40.61270523,26.25461006,42.99040604,0.186,-0.1815,0.029,,,
50602.13333333333,0,28.62362671,35.66502762,35.63080215,57.92840195,29.76160431,47.62115479,35.17473602,57.41819382,31.73238373,39.88833237,21.98359299,42.94620895,0.291,-0.221,0.017,,,
50668.78333333333,0.836870524,29.15452385,43.74357986,33.43920135,58.23669815,33.7035675,54.14057541,34.96312714,71.51680756,34.63616562,52.06006241,,,0.407,-0.2615,0.01,,,
50735.45,0.993979415,31.25844955,43.29993057,38.09739685,57.52953339,37.26387405,58.16593933,33.536129,71.29062653,43.95301056,57.96260834,,,0.524,-0.27,-0.008,,,
50802.13333333333,0.895136205,31.75214958,47.46210098,33.47387314,58.56689072,35.92464447,53.69319153,39.16337204,72.76379395,35.81212616,52.91584015,,,0.63,-0.287,-0.019,,,
50868.8,0,20.17417336,31.15822411,30.7330265,49.39817429,23.52857399,38.93613434,27.09025002,47.66970444,23.41909409,34.46647644,23.0469532,40.08718109,0.665,-0.279,-0.029,,,
50935.46666666667,0,19.42942619,30.73497963,30.71175194,46.31044006,22.75478935,39.43625259,26.5827446,46.98230362,22.06291199,34.57059097,24.13606453,39.44500351,0.645,-0.246,-0.038,,,
51002.13333333333,0,21.79143333,34.47809219,31.46181679,50.98436356,23.01158524,38.9204483,27.10764122,48.80537033,22.97403145,35.3531723,23.05219841,41.11019516,0.623,-0.257,-0.024,,,
51068.8,0.996679853,31.41560936,43.38578415,41.13359833,57.04508591,34.55950165,60.39051819,35.71777344,71.27939606,40.56050873,56.91867828,,,0.586,-0.265,-0.023,,,
51135.46666666667,0.995006614,33.02369308,43.10258102,39.17784119,60.81080627,38.03316879,58.17179108,36.06913376,74.78380585,42.68276596,58.31254578,,,0.447,-0.234,-0.012,,,
51202.13333333333,0.996085558,33.47667313,42.53714371,38.73070526,63.00719833,44.99812317,65.7498703,35.59572983,69.88561249,42.33083344,51.76380539,,,0.4325,-0.198,-0.022,,,
51268.816666666666,0.994605617,32.2001915,41.41029358,44.49487305,62.5386467,40.45354462,59.77529907,35.76805496,74.48209381,43.70010376,57.99678421,,,0.349,-0.151,-0.008,,,
51335.46666666667,0.995190306,31.29774284,42.71564865,45.61955261,63.78125763,40.90284348,58.80153656,35.32475281,77.91194916,41.3343811,58.15799332,,,0.278,-0.1065,-0.007,,,
51402.13333333333,0.995090473,34.16692352,44.88677597,46.12275696,63.27883911,42.08285522,62.09130859,35.76565933,76.34463501,42.88687897,62.16199875,,,0.205,-0.095,0.011,,,
51468.816666666666,0.994782952,33.46276855,46.8067131,49.83163452,64.56309509,42.03481293,62.69722748,38.30934906,77.76514435,39.90802383,56.55254364,,,0.228,-0.088,0.006,,,
51535.46666666667,0.995109979,34.77153015,46.44417953,53.92761993,64.54698944,41.28644562,62.17298889,37.4821701,77.22786713,44.19637299,60.8212471,,,0.149,-0.115,0.021,,,
51602.166666666664,0.994724934,35.73171997,44.98797226,53.78020477,65.23031616,41.19760895,61.24601364,39.81065369,78.09776306,42.55438995,63.11967087,,,-0.002,-0.1255,0.038,,,
51668.816666666666,0.994357469,34.94445038,46.77582169,53.27818298,63.38750839,36.79428864,54.54839325,38.91300583,78.20246124,42.19468689,57.42356491,,,-0.071,-0.0785,0.0395,,,
51735.48333333333,0.914703622,33.61153412,46.68835449,42.20594406,64.82645416,40.28063965,58.33817673,36.04534912,78.05453491,42.41724396,58.93575287,,,0.0225,-0.0515,0.034,,,
51802.15,0,30.87615967,39.46046066,48.77650452,65.57044983,41.53114319,54.50695419,43.37425995,66.23314667,35.0934906,46.14606476,18.79605293,45.30377579,0.05,-0.116,0.036,,,
51868.816666666666,0.001760509,30.03277016,40.260849,45.77291489,65.8363266,37.02806854,53.84519577,39.15106583,67.80887604,35.13562775,49.23043442,18.30635262,45.6570816,0.067,-0.17,0.033,,,
51935.48333333333,0,29.13093758,40.7544136,49.09394073,67.38578796,35.05620956,54.49598312,34.86396408,65.51164246,35.99589539,47.73125076,19.59459114,46.19326782,0.106,-0.197,0.034,,,
52002.15,0.191450766,30.30610847,43.57690048,37.07974625,64.76394653,36.81070709,59.77505112,36.63306427,75.50621796,40.04246902,53.92233658,,,0.064,-0.234,0.034,,,
52068.816666666666,0.971313717,31.1309185,43.32923126,44.61472321,61.42364883,37.03403854,58.58459091,35.05840683,74.39954376,43.61463165,61.10572815,,,0.01,-0.16,0.036,,,
52135.48333333333,0.994942158,30.95492363,42.38238907,44.30391312,62.54234314,38.97723389,58.77592468,39.94474792,74.31067657,44.86185074,62.46461487,,,0.0315,-0.126,0.031,,,
52202.2,0,20.27497101,30.92821693,29.45786285,48.47826385,26.86799431,41.57468033,29.76187325,49.85121918,22.67724609,34.54885483,23.69095612,40.47076035,0.009,-0.145,0.034,,,
52268.816666666666,0.003411342,18.16175461,30.80102158,28.65352058,49.3556366,22.01610947,39.52054214,26.86852455,47.15694046,22.27478981,34.91579437,23.2496891,39.79383469,0.042,-0.1325,0.032,,,
52335.48333333333,0,18.45352173,30.54203606,28.77344513,48.21522141,21.79067802,38.89224243,26.29951668,46.26613998,21.89694023,34.46760941,23.85991669,39.86563873,0.037,-0.092,0.03,,,
52402.166666666664,0,21.26489067,34.99512863,29.97995377,50.19192886,22.81970024,39.93503952,27.71535683,47.50707626,23.87786484,35.70713425,24.99651909,40.74252701,0.027,-0.099,0.029,,,
52468.833333333336,0.657039449,26.06725121,40.5154953,35.68989563,60.69477844,33.03086472,53.14924622,32.17257309,58.24360275,34.60599136,46.2480278,,,0.01,-0.117,0.038,,,
52535.5,0.961776267,28.55273056,40.50764847,40.1892128,59.62599182,36.57631683,58.18114853,33.72000122,75.01433563,43.59236908,60.18757629,,,0.07,-0.116,0.032,,,
52602.15,0.99502746,29.62737846,41.38478088,42.61928558,57.83597946,37.3445015,58.02787399,36.08082962,74.32012177,45.30010223,60.32203674,,,0.1725,-0.091,0.022,,,
52668.816666666666,0.994227551,32.76410675,44.38058853,47.54285431,61.15350723,36.8637619,58.53370667,35.25192261,71.69480133,44.08005524,60.65097046,,,0.137,-0.072,0.027,,,
52735.5,0.881106457,31.3827343,45.81217194,43.34667969,68.1269455,35.4159317,53.94165421,34.96285248,74.84580231,41.63050842,62.5961647,,,0.152,-0.044,0.011,,,
52802.166666666664,0.985775181,30.08603096,42.93861008,50.90851593,61.10568619,40.07601166,60.32146454,34.93561935,75.5750885,43.60956573,58.47327042,,,0.17,-0.077,0.014,,,
52868.86666666667,0.998060282,33.36382675,44.33885193,52.35018921,63.83127975,40.54268646,57.05367661,34.9209137,75.20275116,43.39213181,60.57114029,,,0.131,-0.127,0.031,,,
52935.5,0.997463967,32.65898514,43.39159775,53.10400772,63.74088287,41.14265442,59.27881241,35.94531631,74.62606049,41.14464951,60.56378555,,,0.0465,-0.187,0.039,,,
53002.166666666664,0.997439296,33.4298439,45.26292801,54.17623901,64.86555481,42.14678192,60.65051651,34.30782318,73.87833405,42.94960022,60.89708328,,,-0.009,-0.178,0.052,,,
53068.833333333336,0.905034033,33.04852295,45.49509811,49.13622665,64.56822968,40.29944992,58.63211441,38.88760376,74.43917847,38.44277954,54.68667984,,,0.136,-0.114,0.031,,,
53135.5,0,28.76945114,37.82265091,47.22057343,64.7951889,39.90781403,54.9896965,44.89316177,70.28156281,38.77888107,49.29877853,18.29381561,45.70711136,0.133,-0.124,0.036,,,
53202.166666666664,0,19.74712181,30.74040794,30.81306458,50.17591858,25.60907173,41.89345169,31.24098015,54.29939651,24.60603714,35.02322388,25.5008812,41.03755569,0.021,-0.16,0.037,,,
53268.833333333336,0.003454228,18.79081726,32.13993454,29.42061996,50.73545837,23.72402573,38.43841934,27.04690552,47.85782623,21.78914261,34.54650497,25.77124405,39.45876694,0.019,-0.1925,0.051,,,
53335.5,0.001708663,22.6659832,35.47845459,34.61592484,56.08547211,24.43148613,38.69454575,27.39395905,46.28048706,22.18302536,34.92325974,24.31990051,39.51427841,-0.031,-0.185,0.047,,,
53402.166666666664,0.0156133,24.60362244,36.03779221,34.70291138,60.78089523,28.48749352,43.33743286,28.00819206,45.57165909,23.42062569,34.02746201,24.11382103,39.58328629,0.0345,-0.165,0.038,,,
53468.833333333336,0,24.09248543,33.28053665,37.35134506,56.66604233,32.57073212,47.44820023,29.2088604,49.02833939,28.16135025,35.50149536,23.53434563,41.96570206,0.128,-0.1655,0.035,,,
53535.5,0,24.75958824,33.75679398,37.2268219,58.09152985,30.71161079,45.72047043,30.76945686,50.43545151,26.67865562,37.31770325,25.67750359,43.48209763,0.156,-0.1325,0.022,,,
53602.183333333334,0,25.18078423,33.75170135,38.99721527,57.78030396,30.05400467,46.74934006,30.89325714,50.53650665,25.77646065,36.67013931,25.14858246,43.25721359,0.194,-0.147,0.019,,,
53668.88333333333,0,26.02285385,34.85876083,39.64390182,58.66879272,31.99734306,48.79704666,32.66506958,52.42198563,28.77907944,38.30189896,25.46713066,42.4471817,0.225,-0.166,0.015,34.89,7.59,249.76
53735.51666666667,0,25.14367867,33.74765396,36.97990799,57.4923172,33.11632919,48.62854385,33.40837097,54.15949631,30.41410637,38.05503464,24.96629143,41.54977798,0.211,-0.146,0.02,34.9,7.58,249.61
53802.183333333334,0.001556888,23.52058411,34.96557999,33.7538147,57.71006393,32.56489182,48.32661057,32.38998795,54.50260925,28.7280674,38.4781456,25.12555122,41.51633072,0.193,-0.063,0.016,34.85,7.58,249.56
53868.833333333336,0.001777166,23.86610603,36.69524765,32.65668106,59.11266708,31.38383865,51.93452072,31.70978546,58.42984772,27.3687439,39.72035599,24.99134636,42.85923386,0.1285,-0.021,0.014,34.85,7.57,249.63
53935.55,0.017095747,23.87800026,37.13373184,33.01680756,55.192276,28.77159691,46.97294998,32.46666718,61.18824387,30.72801208,42.98587036,25.96409798,44.42726517,0.114,-0.017,0.016,34.75,7.56,249.81
54002.183333333334,0.958218288,28.09016418,39.07764053,45.58192444,62.14834976,34.10606384,59.82423401,33.99011993,74.12664795,45.43111038,62.26717758,,,0.074,-0.004,0.03,34.81,7.54,250.06
54068.85,0.989712229,29.16343498,39.72937012,43.82855988,61.06669235,33.67429352,55.68907547,36.78330231,75.43709564,44.68902588,61.9384346,,,0.031,0.0225,0.029,35.26,7.56,250.48
54135.51666666667,0.994549785,29.48638916,40.65855789,46.79114532,66.37124634,41.51903915,56.93357468,35.90790558,75.06288147,43.09384918,61.11321259,,,0.044,0.003,0.028,35.35,7.57,250.55
54202.2,0.979350599,28.83322334,41.05356216,48.60396576,65.9033432,,,36.74718475,77.67955017,46.3899765,62.01534271,,,-0.008,-0.02,0.033,35.38,7.59,250.49
54268.86666666667,0.989529054,28.93562889,41.57919693,48.1606102,64.57426453,,,38.38894272,78.50553131,46.48600769,61.11624527,,,-0.015,-0.032,0.03,35.37,7.6,250.31
54335.53333333333,0.997517014,30.15372849,43.70386505,53.30397034,66.18225861,,,37.84257889,79.36963654,47.48635864,62.38208008,,,-0.015,-0.035,0.033,35.4,7.6,250.06
54402.2,0.990419817,28.32893944,40.88371658,49.12074661,65.24199677,38.27474976,60.19077682,39.62199402,78.1720047,48.31349182,61.31972504,,,-0.088,0.054,0.037,35.33,7.6,249.78
